Index,Sex,Age,Credit amount,Duration,Default
215,female,38.999996,932.0,6.0,good
216,female,30.999998,3148.0,18.0,good
217,female,23.000002,3941.0,37.0,good
218,female,24.0,3053.0,24.0,good
219,female,64.0,1364.0,10.0,good
220,female,25.999998,630.0,12.0,good
221,female,23.000002,1200.0,12.0,good
222,female,30.000002,714.0,12.0,good
223,female,32.0,3020.0,24.0,good
224,female,30.000002,4698.0,15.0,good
225,female,27.000002,2647.0,36.0,good
226,female,27.000002,11105.0,50.0,bad
227,female,52.999996,7968.0,12.0,bad
228,female,22.000002,1496.0,9.0,bad
229,female,22.000002,3179.0,24.0,good
230,female,25.999998,4241.0,38.0,bad
231,female,51.0,2558.0,9.0,good
232,female,35.000004,2178.0,12.0,good
233,female,25.000002,875.0,18.0,good
234,female,42.000004,1570.0,4.0,good
235,female,30.000002,1852.0,24.0,bad
236,female,23.000002,14299.0,6.0,bad
237,female,60.999992,2826.0,21.0,bad
238,female,35.000004,1291.0,12.0,good
239,female,38.999996,2570.0,29.0,good
240,female,28.999998,915.0,24.0,bad
241,female,51.0,1621.0,6.0,good
242,female,24.0,4628.0,46.0,bad
243,female,27.000002,1185.0,12.0,good
244,female,35.000004,3447.0,12.0,good
245,female,25.000002,1274.0,24.0,good
246,female,51.999996,723.0,12.0,good
247,female,35.000004,1222.0,6.0,good
248,female,25.999998,1952.0,24.0,good
249,female,22.000002,433.0,18.0,bad
250,female,38.999996,666.0,6.0,good
251,female,46.000004,2251.0,12.0,good
252,female,24.0,2150.0,30.0,bad
253,female,35.000004,4203.0,24.0,good
254,female,24.0,2056.0,9.0,good
255,female,27.000002,7393.0,62.0,good
256,female,35.000004,2728.0,24.0,good
257,female,28.999998,2180.0,12.0,bad
258,female,23.000002,3812.0,15.0,good
259,female,57.0,1154.0,11.0,good
260,female,27.000002,1681.0,12.0,good
261,female,55.000004,1603.0,24.0,good
262,female,36.0,5353.0,18.0,good
263,female,57.0,2748.0,12.0,good
264,female,32.0,1248.0,10.0,good
265,female,37.000004,811.0,15.0,bad
266,female,36.0,6345.0,37.0,good
267,female,38.0,1533.0,24.0,good
268,female,45.000004,9032.0,15.0,bad
269,female,25.000002,1010.0,24.0,good
270,female,32.0,2701.0,18.0,good
271,female,37.000004,1402.0,12.0,good
272,female,36.0,11887.0,46.0,good
273,female,28.000002,3095.0,49.0,bad
274,female,34.0,12156.0,33.0,bad
275,female,32.0,2737.0,9.0,good
276,female,25.999998,2404.0,18.0,good
277,female,49.000004,1279.0,12.0,good
278,female,32.0,4611.0,6.0,bad
279,female,28.999998,1929.0,24.0,good
280,female,23.000002,3399.0,14.0,good
281,female,50.000004,1600.0,12.0,good
282,female,49.000004,1467.0,18.0,good
283,female,62.999992,1540.0,15.0,good
284,female,37.000004,3935.0,25.0,good
285,female,35.000004,10722.0,47.0,good
286,female,25.999998,4813.0,49.0,good
287,female,30.999998,7578.0,51.0,good
288,female,49.000004,1092.0,12.0,good
289,female,48.0,1036.0,24.0,bad
290,female,25.999998,1089.0,12.0,good
291,female,28.000002,9156.0,37.0,bad
292,female,44.000004,6419.0,24.0,good
293,female,55.999996,4894.0,40.0,good
294,female,46.000004,7712.0,49.0,good
295,female,25.999998,9960.0,48.0,bad
296,female,20.000002,4675.0,12.0,good
297,female,45.000004,1306.0,10.0,good
298,female,43.000004,2563.0,18.0,good
299,female,32.0,2785.0,21.0,good
300,female,54.000004,672.0,6.0,good
301,female,42.000004,3804.0,36.0,bad
302,female,37.000004,1365.0,24.0,bad
303,female,49.000004,1050.0,10.0,good
304,female,44.000004,10160.0,48.0,bad
305,female,33.000004,1568.0,6.0,good
306,female,24.0,4811.0,30.0,good
307,female,33.000004,735.0,12.0,bad
308,female,24.0,1237.0,8.0,bad
309,female,22.000002,277.0,9.0,good
310,female,40.000004,5448.0,44.0,good
311,female,25.000002,5523.0,22.0,good
312,female,25.999998,3749.0,24.0,good
313,female,25.000002,691.0,12.0,bad
314,female,28.999998,1516.0,4.0,good
315,female,30.999998,2787.0,35.0,bad
316,female,38.0,715.0,12.0,good
317,female,48.0,4351.0,24.0,good
318,female,32.0,708.0,12.0,good
319,female,27.000002,3643.0,15.0,good
320,female,28.000002,4281.0,31.0,bad
321,female,32.0,1969.0,25.0,bad
322,female,34.0,2954.0,24.0,good
323,female,28.000002,2693.0,18.0,good
324,female,36.0,1028.0,18.0,good
325,female,38.999996,3459.0,8.0,good
326,female,49.000004,5899.0,12.0,good
327,female,34.0,1525.0,24.0,good
328,female,30.999998,4517.0,36.0,good
329,female,28.000002,1081.0,6.0,good
330,female,75.00001,6752.0,24.0,good
331,female,30.000002,1864.0,18.0,bad
332,female,24.0,7408.0,60.0,bad
333,female,24.0,11590.0,48.0,bad
334,female,23.000002,4137.0,24.0,bad
335,female,44.000004,3449.0,6.0,bad
336,female,23.000002,2101.0,13.0,good
337,female,24.0,1275.0,15.0,bad
338,female,28.000002,4201.0,24.0,good
339,female,30.999998,1545.0,10.0,good
340,female,24.0,5743.0,24.0,good
341,female,25.999998,3599.0,21.0,good
342,female,25.000002,3246.0,17.0,good
343,female,33.000004,4485.0,18.0,good
344,female,37.000004,4006.0,10.0,good
345,female,43.000004,1459.0,15.0,good
346,female,23.000002,890.0,13.0,good
347,female,23.000002,3758.0,24.0,good
348,female,34.0,1771.0,6.0,good
349,female,32.0,1151.0,9.0,bad
350,female,23.000002,1236.0,9.0,good
351,female,28.999998,959.0,9.0,bad
352,female,38.0,3283.0,17.0,good
353,female,28.000002,6202.0,12.0,bad
354,female,46.000004,733.0,10.0,good
355,female,23.000002,1261.0,24.0,bad
356,female,49.000004,2378.0,12.0,good
357,female,25.999998,4491.0,37.0,bad
358,female,28.000002,784.0,12.0,good
359,female,23.000002,2406.0,30.0,bad
360,female,60.999992,1253.0,18.0,good
361,female,37.000004,3453.0,12.0,good
362,female,36.0,2247.0,12.0,good
363,female,21.000002,1788.0,6.0,good
364,female,25.000002,2504.0,17.0,bad
365,female,36.0,1567.0,12.0,good
366,female,27.000002,3885.0,18.0,good
367,female,22.000002,3650.0,18.0,good
368,female,42.000004,3511.0,35.0,bad
369,female,40.000004,3001.0,18.0,good
370,female,36.0,3128.0,36.0,good
371,female,33.000004,6100.0,18.0,good
372,female,23.000002,2146.0,10.0,good
373,female,62.999992,13845.0,62.0,good
374,female,60.000004,14782.0,60.0,bad
375,female,37.000004,7685.0,48.0,bad
376,female,34.0,2358.0,18.0,good
377,female,36.0,856.0,7.0,good
378,female,57.0,14360.0,37.0,bad
379,female,51.999996,362.0,6.0,good
380,female,38.999996,2254.0,20.0,good
381,female,38.0,12976.0,18.0,bad
382,female,25.000002,1283.0,22.0,good
383,female,25.999998,1348.0,12.0,good
384,female,25.999998,4302.0,31.0,good
385,female,25.000002,2238.0,18.0,good
386,female,21.000002,1126.0,18.0,good
387,female,40.000004,7426.0,18.0,good
388,female,27.000002,2358.0,15.0,good
389,female,27.000002,1449.0,9.0,good
390,female,30.000002,1849.0,18.0,good
391,female,19.0,983.0,12.0,good
392,female,38.999996,3308.0,35.0,good
393,female,30.999998,1957.0,6.0,good
394,female,30.999998,2444.0,9.0,good
395,female,32.0,11927.0,39.0,good
396,female,55.000004,2578.0,12.0,good
397,female,46.000004,2394.0,37.0,good
398,female,46.000004,1240.0,12.0,bad
399,female,43.000004,1516.0,24.0,good
400,female,38.999996,1498.0,18.0,good
401,female,28.000002,1914.0,18.0,good
402,female,27.000002,8575.0,24.0,bad
403,female,27.000002,810.0,14.0,good
404,female,43.000004,2954.0,17.0,good
405,female,22.000002,2064.0,23.0,bad
406,female,43.000004,2238.0,24.0,good
407,female,27.000002,1066.0,15.0,good
408,female,25.999998,3270.0,24.0,good
409,female,28.000002,950.0,12.0,bad
410,female,20.000002,1967.0,24.0,good
411,female,35.000004,7274.0,32.0,good
412,female,42.000004,2336.0,12.0,bad
413,female,40.000004,1624.0,10.0,good
414,female,35.000004,1381.0,24.0,bad
415,female,35.000004,5884.0,38.0,good
416,female,33.000004,2619.0,12.0,bad
417,female,23.000002,8471.0,18.0,good
418,female,30.999998,2782.0,21.0,good
419,female,33.000004,1042.0,18.0,bad
420,female,20.000002,3186.0,15.0,good
421,female,30.000002,2060.0,12.0,good
422,female,47.000004,969.0,12.0,good
423,female,34.0,1617.0,22.0,good
424,female,25.000002,2762.0,12.0,bad
425,female,21.000002,2809.0,19.0,good
426,female,28.999998,2779.0,28.0,good
427,female,46.000004,1164.0,18.0,good
428,female,20.000002,1328.0,9.0,good
429,female,55.000004,1190.0,18.0,bad
430,female,74.00001,3520.0,5.0,good
431,female,28.999998,11480.0,23.0,bad
432,female,36.0,1904.0,6.0,good
433,female,33.000004,2092.0,23.0,good
434,female,25.000002,2164.0,9.0,good
435,female,25.000002,1504.0,12.0,bad
436,female,23.000002,665.0,6.0,good
437,female,37.000004,1287.0,24.0,good
438,female,65.00001,3465.0,43.0,good
439,female,25.999998,609.0,12.0,bad
440,female,38.999996,1919.0,12.0,good
441,female,30.000002,1620.0,12.0,good
442,female,28.999998,2664.0,20.0,good
443,female,41.0,726.0,12.0,bad
444,female,30.000002,5096.0,48.0,bad
445,female,41.0,1244.0,9.0,good
446,female,34.0,1842.0,36.0,bad
447,female,35.000004,2619.0,7.0,good
448,female,55.000004,1424.0,12.0,good
449,female,60.999992,1533.0,15.0,bad
450,female,30.000002,11172.0,37.0,good
451,female,28.999998,518.0,6.0,good
452,female,34.0,2802.0,12.0,good
453,female,35.000004,2714.0,24.0,good
454,female,30.999998,4859.0,24.0,bad
455,female,28.999998,2679.0,24.0,good
456,female,36.0,3958.0,11.0,good
457,female,35.000004,3436.0,12.0,bad
458,female,27.000002,343.0,6.0,good
459,female,32.0,4635.0,20.0,good
460,female,37.000004,3675.0,36.0,good
461,female,36.0,1750.0,15.0,good
462,female,34.0,3017.0,12.0,good
463,female,38.0,762.0,12.0,good
464,female,34.0,1982.0,18.0,good
465,female,62.999992,2984.0,24.0,good
466,female,28.999998,1659.0,24.0,bad
467,female,32.0,7242.0,48.0,good
468,female,25.999998,2764.0,33.0,good
469,female,35.000004,4730.0,23.0,good
470,female,22.000002,3122.0,23.0,bad
471,female,23.000002,448.0,6.0,bad
472,female,28.000002,660.0,9.0,bad
473,female,36.0,1256.0,6.0,good
474,female,33.000004,1263.0,18.0,bad
475,female,25.999998,3114.0,18.0,bad
476,female,24.0,2600.0,40.0,good
477,female,25.000002,5170.0,22.0,good
478,female,38.999996,1051.0,12.0,good
479,female,44.000004,1503.0,15.0,good
480,female,23.000002,3573.0,12.0,good
481,female,25.999998,1216.0,24.0,good
482,female,57.0,3622.0,30.0,good
483,female,30.000002,960.0,15.0,good
484,female,44.000004,1179.0,12.0,good
485,female,47.000004,1225.0,6.0,bad
486,female,51.999996,3142.0,12.0,good
487,female,61.999996,3757.0,25.0,good
488,female,35.000004,1441.0,10.0,good
489,female,25.999998,3552.0,6.0,good
490,female,25.999998,1961.0,12.0,good
491,female,42.000004,8318.0,27.0,bad
492,female,27.000002,1237.0,6.0,good
493,female,38.0,371.0,6.0,good
494,female,38.999996,2162.0,12.0,good
495,female,20.000002,3027.0,23.0,bad
496,female,28.999998,8966.0,35.0,bad
497,female,40.000004,1612.0,25.0,good
498,female,32.0,1320.0,18.0,good
499,female,28.000002,1341.0,6.0,good
500,female,27.000002,3123.0,24.0,bad
501,female,42.000004,5571.0,38.0,good
502,female,49.000004,1140.0,9.0,good
503,female,38.0,1233.0,24.0,bad
504,female,24.0,1207.0,24.0,bad
505,female,27.000002,1327.0,10.0,bad
506,female,36.0,2400.0,15.0,good
507,female,34.0,6873.0,14.0,bad
508,female,28.000002,1433.0,24.0,good
509,female,45.000004,8648.0,38.0,good
510,female,25.999998,766.0,12.0,bad
511,female,32.0,4727.0,35.0,good
512,female,25.999998,2720.0,15.0,good
513,female,20.000002,589.0,12.0,good
514,female,54.000004,2300.0,24.0,good
515,female,37.000004,609.0,6.0,good
516,female,40.000004,1382.0,6.0,good
517,female,23.000002,7127.0,36.0,bad
518,female,43.000004,1220.0,6.0,good
519,female,36.0,707.0,6.0,good
520,female,44.000004,5589.0,23.0,good
521,female,24.0,3190.0,18.0,bad
522,female,52.999996,7223.0,45.0,bad
523,female,23.000002,3488.0,24.0,good
524,female,25.999998,1113.0,18.0,good
525,female,30.000002,7950.0,27.0,good
526,female,30.999998,1532.0,15.0,good
527,female,42.000004,1528.0,4.0,good
528,female,30.999998,2338.0,36.0,bad
529,female,41.0,668.0,6.0,good
530,female,32.0,2308.0,36.0,good
531,female,28.000002,2631.0,15.0,bad
532,female,41.0,1529.0,12.0,good
533,female,25.999998,1328.0,24.0,good
534,female,25.000002,3138.0,24.0,good
535,female,33.000004,2356.0,21.0,bad
536,female,75.00001,1374.0,6.0,good
537,female,37.000004,3612.0,18.0,good
538,female,42.000004,7828.0,47.0,bad
539,female,45.000004,3049.0,18.0,good
540,female,23.000002,1553.0,12.0,bad
541,female,60.000004,2069.0,24.0,good
542,female,30.999998,6372.0,29.0,bad
543,female,34.0,2908.0,18.0,bad
544,female,60.999992,1269.0,12.0,good
545,female,43.000004,1354.0,24.0,bad
546,female,37.000004,2022.0,24.0,good
547,female,32.0,1576.0,25.0,good
548,female,24.0,626.0,12.0,bad
549,female,35.000004,8841.0,46.0,good
550,female,23.000002,996.0,12.0,good
551,female,45.000004,1781.0,6.0,good
552,female,34.0,7019.0,48.0,bad
553,female,27.000002,2023.0,12.0,good
554,female,67.00001,1199.0,9.0,good
555,female,22.000002,1347.0,12.0,bad
556,female,28.000002,2278.0,18.0,bad
557,female,28.999998,5003.0,21.0,bad
558,female,27.000002,3588.0,24.0,bad
559,female,30.999998,1959.0,19.0,bad
560,female,49.000004,3026.0,25.0,good
561,female,24.0,1566.0,24.0,bad
562,female,28.999998,683.0,6.0,good
563,female,37.000004,12177.0,32.0,bad
564,female,37.000004,4769.0,25.0,good
565,female,23.000002,1553.0,24.0,good
566,female,36.0,1393.0,12.0,bad
567,female,34.0,2619.0,23.0,good
568,female,41.0,4049.0,50.0,good
569,female,30.999998,6758.0,48.0,bad
570,female,23.000002,3234.0,24.0,bad
571,female,38.0,6012.0,30.0,good
572,female,25.999998,5433.0,24.0,good
573,female,22.000002,806.0,15.0,good
574,female,27.000002,1095.0,9.0,good
575,female,24.0,2788.0,15.0,good
576,female,27.000002,2930.0,12.0,good
577,female,33.000004,1927.0,24.0,good
578,female,27.000002,2855.0,34.0,bad
579,female,27.000002,947.0,24.0,good
580,female,30.000002,1069.0,18.0,bad
581,female,49.000004,3189.0,12.0,good
582,female,25.999998,1388.0,9.0,good
583,female,33.000004,2422.0,36.0,bad
584,female,51.999996,2133.0,12.0,good
585,female,20.000002,2039.0,18.0,bad
586,female,36.0,2845.0,9.0,good
587,female,21.000002,1304.0,12.0,good
588,female,47.000004,1233.0,18.0,bad
589,female,60.000004,2289.0,12.0,bad
590,female,57.999996,385.0,12.0,good
591,female,42.000004,1965.0,24.0,good
592,female,36.0,1572.0,21.0,good
593,female,20.000002,2718.0,24.0,bad
594,female,40.000004,1379.0,24.0,bad
595,female,32.0,931.0,6.0,bad
596,female,23.000002,1442.0,24.0,bad
597,female,36.0,4295.0,24.0,bad
598,female,30.999998,2816.0,18.0,bad
599,female,32.0,3907.0,23.0,good
600,female,45.000004,2329.0,7.0,good
601,female,30.000002,918.0,9.0,bad
602,female,34.0,1837.0,24.0,bad
603,female,28.000002,3349.0,38.0,bad
604,female,23.000002,1275.0,10.0,good
605,female,22.000002,2858.0,24.0,good
606,female,74.00001,4623.0,25.0,good
607,female,50.000004,2671.0,36.0,bad
608,female,33.000004,2085.0,18.0,good
609,female,45.000004,1319.0,15.0,good
610,female,22.000002,741.0,12.0,bad
611,female,48.0,1240.0,10.0,bad
612,female,28.999998,3357.0,21.0,good
613,female,22.000002,3632.0,24.0,good
614,female,22.000002,1808.0,18.0,bad
615,female,48.0,12224.0,45.0,good
616,female,27.000002,8885.0,59.0,good
617,female,37.000004,3732.0,6.0,good
618,female,21.000002,3441.0,30.0,bad
619,female,49.000004,645.0,12.0,good
620,female,27.000002,3687.0,22.0,good
621,female,32.0,1554.0,18.0,bad
622,female,38.0,3974.0,48.0,bad
623,female,22.000002,1858.0,12.0,good
624,female,65.00001,2651.0,18.0,bad
625,female,35.000004,2013.0,15.0,good
626,female,41.0,2157.0,6.0,good
627,female,28.999998,1458.0,9.0,bad
628,female,36.0,4096.0,42.0,good
629,female,64.0,3916.0,9.0,good
630,female,28.000002,3660.0,24.0,good
631,female,44.000004,1580.0,18.0,bad
632,female,23.000002,1462.0,15.0,good
633,female,19.0,1980.0,9.0,bad
634,female,25.000002,1355.0,24.0,bad
635,female,47.000004,1414.0,12.0,good
636,female,28.000002,1376.0,24.0,good
637,female,21.000002,15243.0,61.0,good
638,female,34.0,1493.0,12.0,good
639,female,25.999998,4399.0,42.0,bad
640,female,27.000002,750.0,18.0,bad
641,female,38.0,1328.0,15.0,good
642,female,40.000004,4690.0,16.0,bad
643,female,33.000004,1881.0,24.0,good
644,female,32.0,1910.0,18.0,good
645,female,27.000002,7938.0,37.0,bad
646,female,32.0,4625.0,31.0,good
647,female,25.999998,1386.0,12.0,bad
648,female,38.0,958.0,24.0,bad
649,female,40.000004,691.0,12.0,bad
650,female,50.000004,7576.0,48.0,good
651,female,37.000004,1956.0,12.0,bad
652,female,45.000004,2347.0,24.0,bad
653,female,42.000004,8147.0,36.0,bad
654,female,35.000004,2386.0,24.0,good
655,female,22.000002,4000.0,13.0,good
656,female,41.0,898.0,12.0,bad
657,female,37.000004,10184.0,47.0,good
658,female,28.000002,4221.0,30.0,good
659,female,41.0,6434.0,19.0,good
660,female,23.000002,1313.0,12.0,good
661,female,23.000002,909.0,12.0,bad
662,female,50.000004,2286.0,21.0,good
663,female,35.000004,1064.0,6.0,good
664,female,50.000004,1047.0,6.0,good
665,female,27.000002,6316.0,24.0,good
666,female,34.0,3544.0,31.0,good
667,female,27.000002,3609.0,47.0,good
668,female,43.000004,4916.0,12.0,bad
669,female,47.000004,3077.0,30.0,good
670,female,27.000002,4172.0,24.0,good
671,female,30.999998,5774.0,38.0,good
672,female,42.000004,10386.0,56.0,good
673,female,24.0,2107.0,6.0,good
674,female,41.0,2631.0,22.0,bad
675,female,25.999998,4530.0,29.0,good
676,female,33.000004,5191.0,23.0,good
677,female,24.0,5603.0,70.0,bad
678,female,64.0,2430.0,24.0,good
679,female,25.999998,1453.0,18.0,good
680,female,55.999996,1538.0,6.0,good
681,female,37.000004,2319.0,12.0,good
682,female,33.000004,1501.0,15.0,good
683,female,47.000004,5189.0,23.0,good
684,female,30.999998,9785.0,38.0,good
685,female,34.0,6555.0,61.0,good
686,female,27.000002,1365.0,10.0,good
687,female,30.000002,2903.0,36.0,good
688,female,35.000004,2798.0,9.0,good
689,female,30.999998,3696.0,12.0,good
690,female,25.000002,985.0,15.0,good
691,female,25.000002,2631.0,15.0,good
692,female,28.999998,2933.0,23.0,good
693,female,44.000004,4795.0,6.0,good
694,female,28.000002,2315.0,24.0,good
695,female,50.000004,1252.0,6.0,good
696,female,28.999998,1117.0,12.0,good
697,female,38.0,926.0,12.0,good
698,female,24.0,1824.0,18.0,good
