Index,Sex,Age,Credit amount,Duration,Default
105,male,39,11938,24,bad
106,male,39,6458,18,bad
107,male,32,6078,12,good
108,female,30,7721,24,good
109,male,35,1410,14,good
110,male,31,1449,6,good
111,female,23,392,15,good
112,male,28,6260,18,good
113,female,25,7855,36,bad
114,male,35,1680,12,good
115,male,47,3578,48,good
116,female,30,7174,42,bad
117,female,27,2132,10,good
118,female,23,4281,33,bad
119,male,36,2366,12,good
120,female,25,1835,21,bad
121,female,41,3868,24,good
122,male,24,1768,12,good
123,male,63,781,10,good
124,female,27,1924,18,bad
125,male,30,2121,12,good
126,male,40,701,12,good
127,male,30,639,12,bad
128,male,34,1860,12,good
129,female,29,3499,12,bad
130,female,24,8487,48,good
131,male,29,6887,36,bad
132,male,27,2708,15,good
133,male,47,1984,18,good
134,female,21,10144,60,good
135,female,38,1240,12,good
136,male,27,8613,27,good
137,male,66,766,12,bad
138,male,35,2728,15,good
139,female,44,1881,12,good
140,male,27,709,6,good
141,female,30,4795,36,good
142,male,27,3416,27,good
143,male,22,2462,18,bad
144,female,23,2288,21,good
145,male,30,3566,48,good
146,female,39,860,6,good
147,female,51,682,12,good
148,male,28,5371,36,good
149,male,46,1582,18,good
150,male,42,1346,6,good
151,male,38,1924,10,good
152,male,24,5848,36,good
153,female,29,7758,24,good
154,male,36,6967,24,good
155,female,20,1282,12,bad
156,male,48,1288,9,good
157,male,45,339,12,good
158,male,38,3512,24,good
159,male,34,1898,6,good
160,male,36,2872,24,good
161,female,30,1055,18,good
162,male,36,1262,15,good
163,male,70,7308,10,good
164,male,36,909,36,good
165,male,32,2978,6,good
166,female,33,1131,18,bad
167,female,20,1577,11,good
168,female,25,3972,24,good
169,male,31,1935,24,bad
170,male,33,950,15,bad
171,female,26,763,12,good
172,female,34,2064,24,bad
173,male,33,1414,8,good
174,male,26,3414,21,bad
175,female,53,7485,30,bad
176,male,42,2577,12,good
177,male,52,338,6,good
178,male,31,1963,12,good
179,male,65,571,21,good
180,male,28,9572,36,bad
181,male,30,4455,36,bad
182,male,40,1647,21,bad
183,male,50,3777,24,good
184,male,36,884,18,bad
185,male,31,1360,15,good
186,female,74,5129,9,bad
187,male,68,1175,16,good
188,male,20,674,12,bad
189,female,33,3244,18,good
190,male,54,4591,24,bad
191,male,34,3844,48,bad
192,male,36,3915,27,bad
193,male,29,2108,6,good
194,male,21,3031,45,bad
195,female,34,1501,9,bad
196,female,28,1382,6,good
197,female,27,951,12,bad
198,male,36,2760,24,good
199,male,40,4297,18,bad
200,male,52,936,9,good
201,male,27,1168,12,good
202,male,26,5117,27,good
203,male,21,902,12,bad
204,male,38,1495,12,good
205,male,38,10623,30,good
206,male,43,1935,12,good
207,male,26,1424,12,good
208,male,21,6568,24,good
209,male,55,1413,12,good
210,male,33,3074,9,good
211,female,45,3835,36,good
212,male,50,5293,27,bad
213,male,66,1908,30,bad
214,male,51,3342,36,good
215,female,39,932,6,good
216,male,31,3104,18,good
217,male,23,3913,36,good
218,male,24,3021,24,good
219,female,64,1364,10,good
220,male,26,625,12,good
221,female,23,1200,12,good
222,male,30,707,12,good
223,male,32,2978,24,good
224,male,30,4657,15,good
225,male,27,2613,36,good
226,male,27,10961,48,bad
227,male,53,7865,12,bad
228,male,22,1478,9,bad
229,male,22,3149,24,good
230,male,26,4210,36,bad
231,male,51,2507,9,good
232,male,35,2141,12,good
233,male,25,866,18,good
234,male,42,1544,4,good
235,male,30,1823,24,bad
236,male,23,14555,6,bad
237,male,61,2767,21,bad
238,female,35,1291,12,good
239,male,39,2522,30,good
240,female,29,915,24,bad
241,male,51,1595,6,good
242,male,24,4605,48,bad
243,female,27,1185,12,good
244,female,35,3447,12,good
245,male,25,1258,24,good
246,male,52,717,12,good
247,male,35,1204,6,good
248,male,26,1925,24,good
249,female,22,433,18,bad
250,female,39,666,6,good
251,female,46,2251,12,good
252,female,24,2150,30,bad
253,male,35,4151,24,good
254,male,24,2030,9,good
255,male,27,7418,60,good
256,male,35,2684,24,good
257,male,29,2149,12,bad
258,female,23,3812,15,good
259,female,57,1154,11,good
260,male,27,1657,12,good
261,female,55,1603,24,good
262,male,36,5302,18,good
263,female,57,2748,12,good
264,male,32,1231,10,good
265,male,37,802,15,bad
266,male,36,6304,36,good
267,female,38,1533,24,good
268,male,45,8978,14,bad
269,male,25,999,24,good
270,male,32,2662,18,good
271,female,37,1402,12,good
272,male,36,12169,48,good
273,male,28,3060,48,bad
274,male,34,11998,30,bad
275,male,32,2697,9,good
276,female,26,2404,18,good
277,male,49,1262,12,good
278,female,32,4611,6,bad
279,male,29,1901,24,good
280,male,23,3368,15,good
281,male,50,1574,12,good
282,male,49,1445,18,good
283,male,63,1520,15,good
284,male,37,3878,24,good
285,female,35,10722,47,good
286,male,26,4788,48,good
287,male,31,7582,48,good
288,female,49,1092,12,good
289,male,48,1024,24,bad
290,male,26,1076,12,good
291,male,28,9398,36,bad
292,female,44,6419,24,good
293,male,56,4796,42,good
294,male,46,7629,48,good
295,female,26,9960,48,bad
296,female,20,4675,12,good
297,male,45,1287,10,good
298,male,43,2515,18,good
299,male,32,2745,21,good
300,female,54,672,6,good
301,female,42,3804,36,bad
302,male,37,1344,24,bad
303,male,49,1038,10,good
304,male,44,10127,48,bad
305,male,33,1543,6,good
306,female,24,4811,30,good
307,male,33,727,12,bad
308,female,24,1237,8,bad
309,male,22,276,9,good
310,male,40,5381,48,good
311,male,25,5511,24,good
312,female,26,3749,24,good
313,male,25,685,12,bad
314,male,29,1494,4,good
315,male,31,2746,36,bad
316,male,38,708,12,good
317,female,48,4351,24,good
318,male,32,701,12,good
319,female,27,3643,15,good
320,male,28,4249,30,bad
321,male,32,1938,24,bad
322,male,34,2910,24,good
323,male,28,2659,18,good
324,female,36,1028,18,good
325,male,39,3398,8,good
326,male,49,5801,12,good
327,female,34,1525,24,good
328,male,31,4473,36,good
329,male,28,1068,6,good
330,male,75,6615,24,good
331,female,30,1864,18,bad
332,female,24,7408,60,bad
333,female,24,11590,48,bad
334,male,23,4110,24,bad
335,male,44,3384,6,bad
336,female,23,2101,13,good
337,female,24,1275,15,bad
338,male,28,4169,24,good
339,male,31,1521,10,good
340,female,24,5743,24,good
341,female,26,3599,21,good
342,male,25,3213,18,good
343,male,33,4439,18,good
344,male,37,3949,10,good
345,female,43,1459,15,good
346,male,23,882,13,good
347,female,23,3758,24,good
348,male,34,1743,6,good
349,male,32,1136,9,bad
350,female,23,1236,9,good
351,female,29,959,9,bad
352,male,38,3229,18,good
353,male,28,6199,12,bad
354,male,46,727,10,good
355,male,23,1246,24,bad
356,male,49,2331,12,good
357,male,26,4463,36,bad
358,male,28,776,12,good
359,female,23,2406,30,bad
360,male,61,1239,18,good
361,male,37,3399,12,good
362,female,36,2247,12,good
363,male,21,1766,6,good
364,male,25,2473,18,bad
365,male,36,1542,12,good
366,male,27,3850,18,good
367,female,22,3650,18,good
368,male,42,3446,36,bad
369,female,40,3001,18,good
370,male,36,3079,36,good
371,male,33,6070,18,good
372,female,23,2146,10,good
373,male,63,13756,60,good
374,female,60,14782,60,bad
375,female,37,7685,48,bad
376,male,34,2320,18,good
377,male,36,846,7,good
378,male,57,14318,36,bad
379,female,52,362,6,good
380,male,39,2212,20,good
381,female,38,12976,18,bad
382,female,25,1283,22,good
383,male,26,1330,12,good
384,male,26,4272,30,good
385,female,25,2238,18,good
386,female,21,1126,18,good
387,male,40,7374,18,good
388,male,27,2326,15,good
389,female,27,1449,9,good
390,male,30,1820,18,good
391,female,19,983,12,good
392,male,39,3249,36,good
393,female,31,1957,6,good
394,male,31,2406,9,good
395,male,32,11760,39,good
396,female,55,2578,12,good
397,male,46,2348,36,good
398,male,46,1223,12,bad
399,female,43,1516,24,good
400,male,39,1473,18,good
401,male,28,1887,18,good
402,male,27,8648,24,bad
403,male,27,802,14,good
404,male,43,2899,18,good
405,male,22,2039,24,bad
406,male,43,2197,24,good
407,male,27,1053,15,good
408,male,26,3235,24,good
409,male,28,939,12,bad
410,female,20,1967,24,good
411,male,35,7253,33,good
412,male,42,2292,12,bad
413,male,40,1597,10,good
414,female,35,1381,24,bad
415,male,35,5842,36,good
416,male,33,2579,12,bad
417,female,23,8471,18,good
418,female,31,2782,21,good
419,female,33,1042,18,bad
420,female,20,3186,15,good
421,male,30,2028,12,good
422,male,47,958,12,good
423,male,34,1591,21,good
424,female,25,2762,12,bad
425,male,21,2779,18,good
426,male,29,2743,28,good
427,male,46,1149,18,good
428,male,20,1313,9,good
429,female,55,1190,18,bad
430,male,74,3448,5,good
431,male,29,11328,24,bad
432,male,36,1872,6,good
433,male,33,2058,24,good
434,male,25,2136,9,good
435,male,25,1484,12,bad
436,male,23,660,6,good
437,female,37,1287,24,good
438,male,65,3394,42,good
439,female,26,609,12,bad
440,male,39,1884,12,good
441,female,30,1620,12,good
442,male,29,2629,20,good
443,male,41,719,12,bad
444,female,30,5096,48,bad
445,female,41,1244,9,good
446,female,34,1842,36,bad
447,male,35,2576,7,good
448,female,55,1424,12,good
449,male,61,1512,15,bad
450,male,30,11054,36,good
451,female,29,518,6,good
452,male,34,2759,12,good
453,male,35,2670,24,good
454,male,31,4817,24,bad
455,female,29,2679,24,good
456,male,36,3905,11,good
457,male,35,3386,12,bad
458,female,27,343,6,good
459,male,32,4594,18,good
460,male,37,3620,36,good
461,male,36,1721,15,good
462,female,34,3017,12,good
463,male,38,754,12,good
464,male,34,1950,18,good
465,male,63,2924,24,good
466,female,29,1659,24,bad
467,male,32,7238,48,good
468,female,26,2764,33,good
469,male,35,4679,24,good
470,male,22,3092,24,bad
471,female,23,448,6,bad
472,male,28,654,9,bad
473,male,36,1238,6,good
474,male,33,1245,18,bad
475,female,26,3114,18,bad
476,male,24,2569,39,good
477,male,25,5152,24,good
478,male,39,1037,12,good
479,male,44,1478,15,good
480,female,23,3573,12,good
481,male,26,1201,24,good
482,female,57,3622,30,good
483,female,30,960,15,good
484,male,44,1163,12,good
485,male,47,1209,6,bad
486,male,52,3077,12,good
487,female,62,3757,24,good
488,male,35,1418,10,good
489,male,26,3518,6,good
490,male,26,1934,12,good
491,female,42,8318,27,bad
492,female,27,1237,6,good
493,male,38,368,6,good
494,male,39,2122,12,good
495,male,20,2996,24,bad
496,male,29,9034,36,bad
497,male,40,1585,24,good
498,male,32,1301,18,good
499,male,28,1323,6,good
500,female,27,3123,24,bad
501,male,42,5493,36,good
502,male,49,1126,9,good
503,male,38,1216,24,bad
504,female,24,1207,24,bad
505,male,27,1309,10,bad
506,male,36,2360,15,good
507,male,34,6850,15,bad
508,male,28,1413,24,good
509,male,45,8588,39,good
510,male,26,759,12,bad
511,male,32,4686,36,good
512,male,26,2687,15,good
513,male,20,585,12,good
514,male,54,2255,24,good
515,female,37,609,6,good
516,male,40,1361,6,good
517,female,23,7127,36,bad
518,male,43,1203,6,good
519,male,36,700,6,good
520,male,44,5507,24,good
521,female,24,3190,18,bad
522,male,53,7119,48,bad
523,female,23,3488,24,good
524,female,26,1113,18,good
525,male,30,7966,26,good
526,female,31,1532,15,good
527,male,42,1503,4,good
528,male,31,2302,36,bad
529,male,41,662,6,good
530,male,32,2273,36,good
531,female,28,2631,15,bad
532,male,41,1503,12,good
533,male,26,1311,24,good
534,male,25,3105,24,good
535,male,33,2319,21,bad
536,female,75,1374,6,good
537,female,37,3612,18,good
538,male,42,7763,48,bad
539,female,45,3049,18,good
540,male,23,1534,12,bad
541,male,60,2032,24,good
542,male,31,6350,30,bad
543,male,34,2864,18,bad
544,male,61,1255,12,good
545,male,43,1333,24,bad
546,female,37,2022,24,good
547,male,32,1552,24,good
548,female,24,626,12,bad
549,male,35,8858,48,good
550,female,23,996,12,good
551,male,45,1750,6,good
552,male,34,6999,48,bad
553,male,27,1995,12,good
554,female,67,1199,9,good
555,male,22,1331,12,bad
556,female,28,2278,18,bad
557,female,29,5003,21,bad
558,male,27,3552,24,bad
559,male,31,1928,18,bad
560,male,49,2964,24,good
561,male,24,1546,24,bad
562,female,29,683,6,good
563,male,37,12389,36,bad
564,male,37,4712,24,good
565,female,23,1553,24,good
566,male,36,1372,12,bad
567,male,34,2578,24,good
568,male,41,3979,48,good
569,female,31,6758,48,bad
570,female,23,3234,24,bad
571,male,38,5954,30,good
572,female,26,5433,24,good
573,female,22,806,15,good
574,male,27,1082,9,good
575,female,24,2788,15,good
576,female,27,2930,12,good
577,female,33,1927,24,good
578,male,27,2820,36,bad
579,male,27,937,24,good
580,male,30,1056,18,bad
581,male,49,3124,12,good
582,female,26,1388,9,good
583,male,33,2384,36,bad
584,female,52,2133,12,good
585,female,20,2039,18,bad
586,male,36,2799,9,good
587,male,21,1289,12,good
588,male,47,1217,18,bad
589,male,60,2246,12,bad
590,female,58,385,12,good
591,female,42,1965,24,good
592,female,36,1572,21,good
593,female,20,2718,24,bad
594,male,40,1358,24,bad
595,female,32,931,6,bad
596,female,23,1442,24,bad
597,male,36,4241,24,bad
598,male,31,2775,18,bad
599,male,32,3863,24,good
600,female,45,2329,7,good
601,female,30,918,9,bad
602,female,34,1837,24,bad
603,female,28,3349,36,bad
604,female,23,1275,10,good
605,male,22,2828,24,good
606,male,74,4526,24,good
607,female,50,2671,36,bad
608,male,33,2051,18,good
609,male,45,1300,15,good
610,female,22,741,12,bad
611,female,48,1240,10,bad
612,female,29,3357,21,good
613,female,22,3632,24,good
614,female,22,1808,18,bad
615,male,48,12204,48,good
616,male,27,9157,60,good
617,male,37,3676,6,good
618,female,21,3441,30,bad
619,male,49,640,12,good
620,male,27,3652,21,good
621,male,32,1530,18,bad
622,male,38,3914,48,bad
623,female,22,1858,12,good
624,male,65,2600,18,bad
625,male,35,1979,15,good
626,male,41,2116,6,good
627,male,29,1437,9,bad
628,male,36,4042,42,good
629,male,64,3832,9,good
630,female,28,3660,24,good
631,male,44,1553,18,bad
632,male,23,1444,15,good
633,female,19,1980,9,bad
634,female,25,1355,24,bad
635,male,47,1393,12,good
636,female,28,1376,24,good
637,male,21,15653,60,good
638,female,34,1493,12,good
639,male,26,4370,42,bad
640,female,27,750,18,bad
641,male,38,1308,15,good
642,male,40,4623,15,bad
643,male,33,1851,24,good
644,male,32,1880,18,good
645,male,27,7980,36,bad
646,male,32,4583,30,good
647,female,26,1386,12,bad
648,male,38,947,24,bad
649,male,40,684,12,bad
650,male,50,7476,48,good
651,male,37,1922,12,bad
652,male,45,2303,24,bad
653,male,42,8086,36,bad
654,male,35,2346,24,good
655,male,22,3973,14,good
656,male,41,888,12,bad
657,male,37,10222,48,good
658,female,28,4221,30,good
659,male,41,6361,18,good
660,male,23,1297,12,good
661,male,23,900,12,bad
662,male,50,2241,21,good
663,male,35,1050,6,good
664,female,50,1047,6,good
665,male,27,6314,24,good
666,male,34,3496,30,good
667,female,27,3609,48,good
668,male,43,4843,12,bad
669,male,47,3017,30,good
670,male,27,4139,24,good
671,male,31,5742,36,good
672,male,42,10366,60,good
673,male,24,2080,6,good
674,male,41,2580,21,bad
675,female,26,4530,30,good
676,male,33,5150,24,good
677,male,24,5595,72,bad
678,male,64,2384,24,good
679,female,26,1453,18,good
680,female,56,1538,6,good
681,male,37,2279,12,good
682,male,33,1478,15,good
683,male,47,5103,24,good
684,male,31,9857,36,good
685,male,34,6527,60,good
686,male,27,1347,10,good
687,male,30,2862,36,good
688,male,35,2753,9,good
689,male,31,3651,12,good
690,male,25,975,15,good
691,female,25,2631,15,good
692,male,29,2896,24,good
693,male,44,4716,6,good
694,male,28,2284,24,good
695,male,50,1236,6,good
696,male,29,1103,12,good
697,female,38,926,12,good
698,male,24,1800,18,good
699,male,40,1905,15,good
700,female,29,1123,12,bad
701,male,46,6331,48,bad
702,female,47,1377,24,good
703,male,41,2503,30,good
704,female,32,2528,27,good
705,female,35,5324,15,good
706,male,24,6560,48,bad
707,female,25,2969,12,bad
708,female,25,1206,9,good
709,male,37,2118,9,good
710,male,32,629,18,good
711,female,35,1198,6,bad
712,male,46,2476,21,good
713,male,25,1138,9,good
714,male,27,14027,60,bad
715,male,63,7596,30,good
716,male,40,3077,30,good
717,male,32,1505,18,good
718,male,31,3148,24,good
719,male,31,6148,20,good
720,male,34,1337,9,bad
721,female,24,433,6,bad
722,female,24,1228,12,bad
723,female,66,790,9,good
724,female,21,2570,27,bad
725,female,41,250,6,good
726,male,47,1316,15,good
727,female,25,1882,18,bad
728,female,59,6416,48,bad
729,male,36,1275,24,good
730,male,33,6403,24,good
731,male,21,1987,24,bad
732,female,44,760,8,good
733,female,28,2603,24,good
734,female,37,3380,4,good
735,female,29,3990,36,good
736,female,23,11560,24,bad
737,male,35,4380,18,good
738,male,45,6761,6,good
739,female,26,4280,30,bad
740,male,32,2325,24,good
741,male,23,1048,10,good
742,male,41,3160,21,good
743,male,22,2483,24,good
744,male,30,14179,39,good
745,male,28,1797,13,good
746,female,23,2511,15,good
747,female,37,1274,12,bad
748,male,26,5248,21,good
749,male,33,3029,15,good
750,female,49,428,6,good
751,female,23,976,18,bad
752,female,23,841,12,good
753,female,25,5771,30,good
754,male,55,1555,12,bad
755,female,32,1285,24,bad
756,male,74,1299,6,good
757,male,39,1271,15,bad
758,male,31,1393,24,good
759,male,35,691,12,bad
760,female,59,5045,15,good
761,female,24,2124,18,bad
762,male,24,2214,12,good
763,male,30,12680,21,bad
764,male,27,2463,24,good
765,male,40,1155,12,good
766,male,31,3108,30,bad
767,female,31,2901,10,good
768,male,28,3617,12,good
769,male,63,1655,12,good
770,female,26,2812,24,good
771,female,25,8065,36,bad
772,male,36,3275,21,good
773,male,52,2223,24,good
774,male,66,1480,12,good
775,female,25,1371,24,bad
776,male,37,3535,36,good
777,female,25,3509,18,good
778,male,38,5711,36,good
779,female,67,3872,18,good
780,male,25,4933,39,bad
781,male,60,1940,24,good
782,male,31,1410,12,good
783,female,23,836,12,bad
784,male,60,6468,20,good
785,male,35,1941,18,good
786,male,40,2675,22,good
787,male,38,2751,48,good
788,male,50,6224,48,bad
789,male,27,5998,40,bad
790,female,39,1188,21,bad
791,male,41,6313,24,good
792,male,27,1221,6,good
793,male,51,2892,24,good
794,male,32,3062,24,good
795,female,22,2301,9,good
796,male,51,7511,18,bad
797,female,22,1258,12,good
798,male,54,717,24,good
799,male,35,1549,9,good
800,male,54,1597,24,good
801,female,48,1795,18,good
802,female,24,4272,20,good
803,male,35,976,12,good
804,female,24,7472,12,good
805,male,24,9271,36,bad
806,male,26,590,6,good
807,male,65,930,12,good
808,male,55,9283,42,good
809,female,26,1778,15,bad
810,male,26,907,8,good
811,male,28,484,6,good
812,male,24,9629,36,bad
813,male,54,3051,48,bad
814,male,46,3931,48,bad
815,female,54,7432,36,good
816,male,62,1338,6,good
817,female,24,1554,6,good
818,male,43,15857,36,good
819,male,26,1345,18,bad
820,male,27,1101,12,good
821,male,24,3016,12,good
822,male,41,2712,36,bad
823,male,47,731,8,good
824,male,35,3780,18,good
825,male,30,1602,21,good
826,female,33,3966,18,bad
827,male,36,4165,18,bad
828,male,47,8335,36,bad
829,male,38,6681,48,good
830,male,44,2375,24,good
831,female,23,1216,18,bad
832,male,29,11816,45,bad
833,female,42,5084,24,good
834,female,25,2327,15,bad
835,male,48,1082,12,bad
836,female,21,886,12,good
837,female,23,601,4,good
838,male,63,2957,24,good
839,male,46,2611,24,good
840,male,29,5179,36,bad
841,male,28,2993,21,good
842,female,23,1943,18,bad
843,male,50,1559,24,good
844,male,47,3422,18,good
845,male,35,3976,21,good
846,male,68,6761,18,bad
847,male,28,1249,24,good
848,male,59,1364,9,good
849,male,57,709,12,bad
850,male,33,2235,20,bad
851,male,43,4042,24,good
852,male,35,1471,15,good
853,male,32,1442,18,bad
854,male,45,10875,36,good
855,male,33,1474,24,good
856,female,40,894,10,good
857,male,28,3343,15,good
858,female,29,3959,15,bad
859,male,26,3577,9,good
860,male,27,5804,24,good
861,male,28,2169,18,bad
862,female,35,2439,24,bad
863,male,32,4526,27,good
864,male,25,2210,10,bad
865,female,20,2221,15,good
866,female,27,2389,18,good
867,male,42,3331,12,good
868,male,37,7409,36,good
869,female,24,652,12,good
870,female,40,7678,36,good
871,male,46,1343,6,good
872,male,26,1382,24,good
873,female,24,874,15,good
874,male,29,3590,12,good
875,female,40,1322,11,good
876,male,36,1940,18,good
877,male,28,3595,36,good
878,male,27,1422,9,bad
879,male,36,6742,30,good
880,male,38,7814,24,good
881,male,48,9277,24,good
882,male,36,2181,30,good
883,female,65,1098,18,good
884,male,43,4057,24,bad
885,female,53,795,12,bad
886,male,34,2825,24,good
887,male,23,15672,48,bad
888,male,34,6614,36,good
889,male,40,7824,28,good
890,male,43,2442,27,good
891,male,46,1829,15,good
892,male,38,2171,12,good
893,male,34,5800,36,good
894,male,29,1169,18,good
895,male,31,8947,36,good
896,female,28,2606,21,good
897,female,35,1592,12,good
898,female,33,2186,15,good
899,male,42,4153,18,bad
900,male,43,2625,16,bad
901,male,44,3485,20,good
902,male,42,10477,36,good
903,male,40,1386,15,good
904,male,36,1278,24,good
905,male,20,1107,12,good
906,male,24,3763,21,good
907,male,27,3711,36,good
908,female,46,3594,15,good
909,female,33,3195,9,good
910,female,34,4454,36,good
911,female,25,4736,24,bad
912,female,25,2991,30,good
913,male,28,2142,11,good
914,male,31,3161,24,bad
915,female,32,18424,48,bad
916,male,32,2848,10,good
917,male,68,14896,6,bad
918,male,33,2359,24,bad
919,male,39,3345,24,bad
920,female,28,1817,18,good
921,male,37,12749,48,good
922,female,22,1366,9,bad
923,male,30,2002,12,good
924,male,55,6872,24,bad
925,male,46,697,12,bad
926,female,21,1049,18,good
927,male,39,10297,48,bad
928,male,58,1867,30,good
929,male,43,1344,12,good
930,male,24,1747,24,good
931,female,22,1670,9,bad
932,male,30,1224,9,good
933,male,42,522,12,good
934,female,23,1498,12,good
935,male,30,1919,30,bad
936,female,28,745,9,bad
937,male,30,2063,6,good
938,male,42,6288,60,bad
939,male,46,6842,24,good
940,male,45,3527,12,good
941,male,31,1546,10,good
942,male,31,929,24,good
943,male,42,1455,4,good
944,female,46,1845,15,good
945,female,30,8358,48,good
946,male,30,3349,24,bad
947,male,38,2859,12,good
948,male,43,1533,18,bad
949,male,31,3621,24,bad
950,male,40,3590,18,good
951,male,24,2145,36,bad
952,female,28,4113,24,bad
953,female,26,10974,36,bad
954,female,29,1893,12,good
955,female,57,1231,24,good
956,male,49,3656,30,good
957,male,37,1154,9,good
958,male,45,4006,28,bad
959,male,30,3069,24,good
960,male,30,1740,6,good
961,male,47,2353,21,good
962,male,29,3556,15,good
963,male,35,2397,24,bad
964,male,22,454,6,good
965,female,26,1715,30,good
966,male,23,2520,27,bad
967,female,54,3568,15,good
968,male,29,7166,42,good
969,male,40,3939,11,good
970,male,22,1514,15,good
971,male,43,7393,24,good
972,female,29,1193,24,bad
973,male,36,7297,60,bad
974,female,33,2831,30,good
975,female,57,1258,24,good
976,female,64,753,6,good
977,male,42,2427,18,good
978,male,47,2538,24,bad
979,male,25,1264,15,bad
980,male,49,8386,30,bad
981,male,33,4844,48,bad
982,female,28,2923,21,good
983,male,26,8229,36,bad
984,male,30,2028,24,good
985,female,25,1433,15,good
986,male,33,6289,42,good
987,female,64,1409,13,good
988,male,29,6579,24,good
989,male,48,1743,24,good
990,male,37,3565,12,good
991,male,34,1569,15,good
992,male,23,1936,18,good
993,male,30,3959,36,good
994,male,50,2390,12,good
995,female,31,1736,12,good
996,male,40,3857,30,good
997,male,38,804,12,good
998,male,23,1845,45,bad
999,male,27,4576,45,good
