Index,Sex,Age,Credit amount,Duration,Default
163,female,69.99999,6719.0,9.0,good
164,female,36.0,839.0,36.0,good
165,female,32.0,2598.0,6.0,good
166,female,33.000004,1131.0,18.0,bad
167,female,20.000002,1577.0,11.0,good
168,female,25.000002,3972.0,24.0,good
169,female,30.999998,1719.0,24.0,bad
170,female,33.000004,874.0,15.0,bad
171,female,25.999998,763.0,12.0,good
172,female,34.0,2064.0,24.0,bad
173,female,33.000004,1275.0,7.0,good
174,female,25.999998,2935.0,20.0,bad
175,female,52.999996,7485.0,30.0,bad
176,female,42.000004,2297.0,11.0,good
177,female,51.999996,330.0,6.0,good
178,female,30.999998,1742.0,11.0,good
179,female,65.00001,541.0,21.0,good
180,female,28.000002,8877.0,37.0,bad
181,female,30.000002,3820.0,35.0,bad
182,female,40.000004,1486.0,20.0,bad
183,female,50.000004,3382.0,22.0,good
184,female,36.0,817.0,18.0,bad
185,female,30.999998,1228.0,14.0,good
186,female,74.00001,5129.0,9.0,bad
187,female,68.0,1095.0,16.0,good
188,female,20.000002,639.0,12.0,bad
189,female,33.000004,3244.0,18.0,good
190,female,54.000004,4132.0,21.0,bad
191,female,34.0,3326.0,47.0,bad
192,female,36.0,3404.0,25.0,bad
193,female,28.999998,1860.0,6.0,good
194,female,21.000002,2626.0,44.0,bad
195,female,34.0,1501.0,9.0,bad
196,female,28.000002,1382.0,6.0,good
197,female,27.000002,951.0,12.0,bad
198,female,36.0,2432.0,24.0,good
199,female,40.000004,3754.0,17.0,bad
200,female,51.999996,869.0,9.0,good
201,female,27.000002,1062.0,12.0,good
202,female,25.999998,4458.0,25.0,good
203,female,21.000002,836.0,11.0,bad
204,female,38.0,1351.0,11.0,good
205,female,38.0,9843.0,27.0,good
206,female,43.000004,1744.0,12.0,good
207,female,25.999998,1278.0,12.0,good
208,female,21.000002,6023.0,23.0,good
209,female,55.000004,1301.0,11.0,good
210,female,33.000004,2680.0,8.0,good
211,female,45.000004,3835.0,36.0,good
212,female,50.000004,4697.0,23.0,bad
213,female,66.00001,1769.0,29.0,bad
214,female,51.0,3012.0,36.0,good
215,female,38.999996,932.0,6.0,good
216,female,30.999998,2701.0,17.0,good
217,female,23.000002,3384.0,33.0,good
218,female,24.0,2613.0,25.0,good
219,female,64.0,1364.0,10.0,good
220,female,25.999998,593.0,12.0,good
221,female,23.000002,1200.0,12.0,good
222,female,30.000002,663.0,12.0,good
223,female,32.0,2598.0,24.0,good
224,female,30.000002,3997.0,13.0,good
225,female,27.000002,2280.0,35.0,good
226,female,27.000002,10229.0,43.0,bad
227,female,52.999996,6946.0,11.0,bad
228,female,22.000002,1325.0,9.0,bad
229,female,22.000002,2721.0,25.0,good
230,female,25.999998,3617.0,36.0,bad
231,female,51.0,2273.0,9.0,good
232,female,35.000004,1903.0,11.0,good
233,female,25.000002,803.0,18.0,good
234,female,42.000004,1399.0,4.0,good
235,female,30.000002,1622.0,23.0,bad
236,female,23.000002,12916.0,6.0,bad
237,female,60.999992,2542.0,21.0,bad
238,female,35.000004,1291.0,12.0,good
239,female,38.999996,2238.0,31.0,good
240,female,28.999998,915.0,24.0,bad
241,female,51.0,1459.0,6.0,good
242,female,24.0,4013.0,48.0,bad
243,female,27.000002,1185.0,12.0,good
244,female,35.000004,3447.0,12.0,good
245,female,25.000002,1138.0,24.0,good
246,female,51.999996,672.0,12.0,good
247,female,35.000004,1096.0,6.0,good
248,female,25.999998,1700.0,23.0,good
249,female,22.000002,433.0,18.0,bad
250,female,38.999996,666.0,6.0,good
251,female,46.000004,2251.0,12.0,good
252,female,24.0,2150.0,30.0,bad
253,female,35.000004,3596.0,24.0,good
254,female,24.0,1789.0,9.0,good
255,female,27.000002,6727.0,58.0,good
256,female,35.000004,2365.0,22.0,good
257,female,28.999998,1894.0,11.0,bad
258,female,23.000002,3812.0,15.0,good
259,female,57.0,1154.0,11.0,good
260,female,27.000002,1478.0,11.0,good
261,female,55.000004,1603.0,24.0,good
262,female,36.0,4557.0,18.0,good
263,female,57.0,2748.0,12.0,good
264,female,32.0,1117.0,9.0,good
265,female,37.000004,746.0,15.0,bad
266,female,36.0,5466.0,34.0,good
267,female,38.0,1533.0,24.0,good
268,female,45.000004,7985.0,12.0,bad
269,female,25.000002,917.0,24.0,good
270,female,32.0,2333.0,16.0,good
271,female,37.000004,1402.0,12.0,good
272,female,36.0,11457.0,51.0,good
273,female,28.000002,2654.0,47.0,bad
274,female,34.0,11271.0,26.0,bad
275,female,32.0,2363.0,8.0,good
276,female,25.999998,2404.0,18.0,good
277,female,49.000004,1158.0,11.0,good
278,female,32.0,4611.0,6.0,bad
279,female,28.999998,1685.0,24.0,good
280,female,23.000002,2902.0,14.0,good
281,female,50.000004,1437.0,11.0,good
282,female,49.000004,1321.0,17.0,good
283,female,62.999992,1407.0,15.0,good
284,female,37.000004,3381.0,22.0,good
285,female,35.000004,10722.0,47.0,good
286,female,25.999998,4147.0,48.0,good
287,female,30.999998,6808.0,44.0,good
288,female,49.000004,1092.0,12.0,good
289,female,48.0,945.0,24.0,bad
290,female,25.999998,982.0,12.0,good
291,female,28.000002,8703.0,37.0,bad
292,female,44.000004,6419.0,24.0,good
293,female,55.999996,4324.0,41.0,good
294,female,46.000004,6667.0,47.0,good
295,female,25.999998,9960.0,48.0,bad
296,female,20.000002,4675.0,12.0,good
297,female,45.000004,1176.0,9.0,good
298,female,43.000004,2249.0,17.0,good
299,female,32.0,2403.0,20.0,good
300,female,54.000004,672.0,6.0,good
301,female,42.000004,3804.0,36.0,bad
302,female,37.000004,1219.0,23.0,bad
303,female,49.000004,958.0,10.0,good
304,female,44.000004,9209.0,42.0,bad
305,female,33.000004,1385.0,6.0,good
306,female,24.0,4811.0,30.0,good
307,female,33.000004,680.0,12.0,bad
308,female,24.0,1237.0,8.0,bad
309,female,22.000002,277.0,9.0,good
310,female,40.000004,4663.0,49.0,good
311,female,25.000002,4865.0,22.0,good
312,female,25.999998,3749.0,24.0,good
313,female,25.000002,646.0,12.0,bad
314,female,28.999998,1341.0,4.0,good
315,female,30.999998,2402.0,35.0,bad
316,female,38.0,663.0,12.0,good
317,female,48.0,4351.0,24.0,good
318,female,32.0,657.0,12.0,good
319,female,27.000002,3643.0,14.0,good
320,female,28.000002,3646.0,30.0,bad
321,female,32.0,1722.0,24.0,bad
322,female,34.0,2547.0,23.0,good
323,female,28.000002,2321.0,16.0,good
324,female,36.0,1028.0,18.0,good
325,female,38.999996,2984.0,8.0,good
326,female,49.000004,5126.0,12.0,good
327,female,34.0,1525.0,24.0,good
328,female,30.999998,3834.0,35.0,good
329,female,28.000002,976.0,6.0,good
330,female,75.00001,6142.0,19.0,good
331,female,30.000002,1864.0,18.0,bad
332,female,24.0,7408.0,60.0,bad
333,female,24.0,11590.0,48.0,bad
334,female,23.000002,3564.0,22.0,bad
335,female,44.000004,3006.0,6.0,bad
336,female,23.000002,2101.0,13.0,good
337,female,24.0,1275.0,15.0,bad
338,female,28.000002,3576.0,23.0,good
339,female,30.999998,1366.0,10.0,good
340,female,24.0,5743.0,24.0,good
341,female,25.999998,3599.0,21.0,good
342,female,25.000002,2771.0,18.0,good
343,female,33.000004,3812.0,17.0,good
344,female,37.000004,3441.0,9.0,good
345,female,43.000004,1459.0,15.0,good
346,female,23.000002,817.0,13.0,good
347,female,23.000002,3758.0,24.0,good
348,female,34.0,1558.0,6.0,good
349,female,32.0,1035.0,9.0,bad
350,female,23.000002,1236.0,9.0,good
351,female,28.999998,959.0,9.0,bad
352,female,38.0,2839.0,18.0,good
353,female,28.000002,5481.0,10.0,bad
354,female,46.000004,680.0,10.0,good
355,female,23.000002,1128.0,23.0,bad
356,female,49.000004,2108.0,12.0,good
357,female,25.999998,3846.0,35.0,bad
358,female,28.000002,724.0,12.0,good
359,female,23.000002,2406.0,30.0,bad
360,female,60.999992,1149.0,17.0,good
361,female,37.000004,2978.0,11.0,good
362,female,36.0,2247.0,12.0,good
363,female,21.000002,1568.0,6.0,good
364,female,25.000002,2158.0,17.0,bad
365,female,36.0,1389.0,12.0,good
366,female,27.000002,3304.0,17.0,good
367,female,22.000002,3650.0,18.0,good
368,female,42.000004,3044.0,34.0,bad
369,female,40.000004,3001.0,19.0,good
370,female,36.0,2702.0,34.0,good
371,female,33.000004,5265.0,16.0,good
372,female,23.000002,2146.0,10.0,good
373,female,62.999992,12834.0,55.0,good
374,female,60.000004,14782.0,60.0,bad
375,female,37.000004,7685.0,48.0,bad
376,female,34.0,2049.0,18.0,good
377,female,36.0,784.0,7.0,good
378,female,57.0,13601.0,32.0,bad
379,female,51.999996,362.0,6.0,good
380,female,38.999996,1972.0,19.0,good
381,female,38.0,12976.0,18.0,bad
382,female,25.000002,1283.0,22.0,good
383,female,25.999998,1199.0,11.0,good
384,female,25.999998,3673.0,28.0,good
385,female,25.000002,2238.0,18.0,good
386,female,21.000002,1126.0,18.0,good
387,female,40.000004,6451.0,16.0,good
388,female,27.000002,2041.0,14.0,good
389,female,27.000002,1449.0,9.0,good
390,female,30.000002,1619.0,17.0,good
391,female,19.0,983.0,12.0,good
392,female,38.999996,2858.0,34.0,good
393,female,30.999998,1957.0,6.0,good
394,female,30.999998,2117.0,9.0,good
395,female,32.0,11031.0,34.0,good
396,female,55.000004,2578.0,12.0,good
397,female,46.000004,2114.0,34.0,good
398,female,46.000004,1121.0,11.0,bad
399,female,43.000004,1516.0,24.0,good
400,female,38.999996,1332.0,17.0,good
401,female,28.000002,1673.0,17.0,good
402,female,27.000002,7967.0,24.0,bad
403,female,27.000002,747.0,14.0,good
404,female,43.000004,2582.0,16.0,good
405,female,22.000002,1797.0,24.0,bad
406,female,43.000004,1972.0,23.0,good
407,female,27.000002,963.0,15.0,good
408,female,25.999998,2788.0,24.0,good
409,female,28.000002,865.0,12.0,bad
410,female,20.000002,1967.0,24.0,good
411,female,35.000004,6400.0,32.0,good
412,female,42.000004,2050.0,12.0,bad
413,female,40.000004,1443.0,10.0,good
414,female,35.000004,1381.0,24.0,bad
415,female,35.000004,5044.0,33.0,good
416,female,33.000004,2265.0,11.0,bad
417,female,23.000002,8471.0,18.0,good
418,female,30.999998,2782.0,21.0,good
419,female,33.000004,1042.0,18.0,bad
420,female,20.000002,3186.0,15.0,good
421,female,30.000002,1796.0,11.0,good
422,female,47.000004,885.0,12.0,good
423,female,34.0,1427.0,21.0,good
424,female,25.000002,2762.0,12.0,bad
425,female,21.000002,2414.0,18.0,good
426,female,28.999998,2392.0,29.0,good
427,female,46.000004,1055.0,18.0,good
428,female,20.000002,1187.0,9.0,good
429,female,55.000004,1190.0,18.0,bad
430,female,74.00001,3219.0,5.0,good
431,female,28.999998,10590.0,25.0,bad
432,female,36.0,1674.0,6.0,good
433,female,33.000004,1824.0,23.0,good
434,female,25.000002,1878.0,8.0,good
435,female,25.000002,1330.0,11.0,bad
436,female,23.000002,625.0,6.0,good
437,female,37.000004,1287.0,24.0,good
438,female,65.00001,3130.0,42.0,good
439,female,25.999998,609.0,12.0,bad
440,female,38.999996,1689.0,11.0,good
441,female,30.000002,1620.0,12.0,good
442,female,28.999998,2296.0,18.0,good
443,female,41.0,672.0,12.0,bad
444,female,30.000002,5096.0,48.0,bad
445,female,41.0,1244.0,9.0,good
446,female,34.0,1842.0,36.0,bad
447,female,35.000004,2273.0,7.0,good
448,female,55.000004,1424.0,12.0,good
449,female,60.999992,1398.0,14.0,bad
450,female,30.000002,10334.0,37.0,good
451,female,28.999998,518.0,6.0,good
452,female,34.0,2420.0,12.0,good
453,female,35.000004,2353.0,25.0,good
454,female,30.999998,4135.0,24.0,bad
455,female,28.999998,2679.0,24.0,good
456,female,36.0,3396.0,10.0,good
457,female,35.000004,2957.0,11.0,bad
458,female,27.000002,343.0,6.0,good
459,female,32.0,3937.0,16.0,good
460,female,37.000004,3164.0,35.0,good
461,female,36.0,1544.0,14.0,good
462,female,34.0,3017.0,12.0,good
463,female,38.0,703.0,12.0,good
464,female,34.0,1734.0,18.0,good
465,female,62.999992,2689.0,24.0,good
466,female,28.999998,1659.0,24.0,bad
467,female,32.0,6435.0,45.0,good
468,female,25.999998,2764.0,33.0,good
469,female,35.000004,4034.0,20.0,good
470,female,22.000002,2673.0,23.0,bad
471,female,23.000002,448.0,6.0,bad
472,female,28.000002,617.0,9.0,bad
473,female,36.0,1126.0,6.0,good
474,female,33.000004,1129.0,17.0,bad
475,female,25.999998,3114.0,18.0,bad
476,female,24.0,2238.0,40.0,good
477,female,25.000002,4516.0,25.0,good
478,female,38.999996,952.0,11.0,good
479,female,44.000004,1344.0,15.0,good
480,female,23.000002,3573.0,12.0,good
481,female,25.999998,1089.0,24.0,good
482,female,57.0,3622.0,30.0,good
483,female,30.000002,960.0,15.0,good
484,female,44.000004,1066.0,11.0,good
485,female,47.000004,1108.0,6.0,bad
486,female,51.999996,2782.0,11.0,good
487,female,61.999996,3757.0,24.0,good
488,female,35.000004,1282.0,10.0,good
489,female,25.999998,3020.0,6.0,good
490,female,25.999998,1708.0,11.0,good
491,female,42.000004,8318.0,27.0,bad
492,female,27.000002,1237.0,6.0,good
493,female,38.0,360.0,6.0,good
494,female,38.999996,1894.0,11.0,good
495,female,20.000002,2601.0,22.0,bad
496,female,28.999998,8322.0,34.0,bad
497,female,40.000004,1432.0,24.0,good
498,female,32.0,1178.0,18.0,good
499,female,28.000002,1195.0,6.0,good
500,female,27.000002,3123.0,24.0,bad
501,female,42.000004,4777.0,34.0,good
502,female,49.000004,1037.0,9.0,good
503,female,38.0,1108.0,24.0,bad
504,female,24.0,1207.0,24.0,bad
505,female,27.000002,1183.0,9.0,bad
506,female,36.0,2091.0,15.0,good
507,female,34.0,6005.0,16.0,bad
508,female,28.000002,1272.0,23.0,good
509,female,45.000004,7592.0,35.0,good
510,female,25.999998,709.0,12.0,bad
511,female,32.0,4015.0,37.0,good
512,female,25.999998,2335.0,14.0,good
513,female,20.000002,561.0,12.0,good
514,female,54.000004,2057.0,23.0,good
515,female,37.000004,609.0,6.0,good
516,female,40.000004,1237.0,6.0,good
517,female,23.000002,7127.0,36.0,bad
518,female,43.000004,1101.0,6.0,good
519,female,36.0,656.0,6.0,good
520,female,44.000004,4817.0,20.0,good
521,female,24.0,3190.0,18.0,bad
522,female,52.999996,6307.0,46.0,bad
523,female,23.000002,3488.0,24.0,good
524,female,25.999998,1113.0,18.0,good
525,female,30.000002,7220.0,22.0,good
526,female,30.999998,1532.0,15.0,good
527,female,42.000004,1363.0,4.0,good
528,female,30.999998,2029.0,36.0,bad
529,female,41.0,622.0,6.0,good
530,female,32.0,2006.0,35.0,good
531,female,28.000002,2631.0,16.0,bad
532,female,41.0,1362.0,11.0,good
533,female,25.999998,1183.0,23.0,good
534,female,25.000002,2682.0,21.0,good
535,female,33.000004,2045.0,21.0,bad
536,female,75.00001,1374.0,6.0,good
537,female,37.000004,3612.0,18.0,good
538,female,42.000004,6808.0,47.0,bad
539,female,45.000004,3049.0,19.0,good
540,female,23.000002,1372.0,12.0,bad
541,female,60.000004,1871.0,24.0,good
542,female,30.999998,5573.0,26.0,bad
543,female,34.0,2508.0,17.0,bad
544,female,60.999992,1164.0,11.0,good
545,female,43.000004,1215.0,23.0,bad
546,female,37.000004,2022.0,24.0,good
547,female,32.0,1393.0,23.0,good
548,female,24.0,626.0,12.0,bad
549,female,35.000004,8041.0,50.0,good
550,female,23.000002,996.0,12.0,good
551,female,45.000004,1585.0,6.0,good
552,female,34.0,6152.0,47.0,bad
553,female,27.000002,1763.0,11.0,good
554,female,67.00001,1199.0,9.0,good
555,female,22.000002,1201.0,12.0,bad
556,female,28.000002,2278.0,18.0,bad
557,female,28.999998,5003.0,21.0,bad
558,female,27.000002,3057.0,24.0,bad
559,female,30.999998,1713.0,18.0,bad
560,female,49.000004,2667.0,23.0,good
561,female,24.0,1383.0,24.0,bad
562,female,28.999998,683.0,6.0,good
563,female,37.000004,11686.0,31.0,bad
564,female,37.000004,4078.0,23.0,good
565,female,23.000002,1553.0,24.0,good
566,female,36.0,1242.0,12.0,bad
567,female,34.0,2267.0,23.0,good
568,female,41.0,3494.0,46.0,good
569,female,30.999998,6758.0,48.0,bad
570,female,23.000002,3234.0,24.0,bad
571,female,38.0,5134.0,27.0,good
572,female,25.999998,5433.0,24.0,good
573,female,22.000002,806.0,15.0,good
574,female,27.000002,988.0,9.0,good
575,female,24.0,2788.0,15.0,good
576,female,27.000002,2930.0,12.0,good
577,female,33.000004,1927.0,24.0,good
578,female,27.000002,2452.0,35.0,bad
579,female,27.000002,864.0,23.0,good
580,female,30.000002,966.0,18.0,bad
581,female,49.000004,2807.0,12.0,good
582,female,25.999998,1388.0,9.0,good
583,female,33.000004,2100.0,35.0,bad
584,female,51.999996,2133.0,12.0,good
585,female,20.000002,2039.0,18.0,bad
586,female,36.0,2465.0,9.0,good
587,female,21.000002,1166.0,12.0,good
588,female,47.000004,1115.0,18.0,bad
589,female,60.000004,2066.0,12.0,bad
590,female,57.999996,385.0,12.0,good
591,female,42.000004,1965.0,24.0,good
592,female,36.0,1572.0,21.0,good
593,female,20.000002,2718.0,24.0,bad
594,female,40.000004,1234.0,22.0,bad
595,female,32.0,931.0,6.0,bad
596,female,23.000002,1442.0,24.0,bad
597,female,36.0,3676.0,22.0,bad
598,female,30.999998,2426.0,17.0,bad
599,female,32.0,3334.0,21.0,good
600,female,45.000004,2329.0,7.0,good
601,female,30.000002,918.0,9.0,bad
602,female,34.0,1837.0,24.0,bad
603,female,28.000002,3349.0,36.0,bad
604,female,23.000002,1275.0,10.0,good
605,female,22.000002,2453.0,24.0,good
606,female,74.00001,4218.0,22.0,good
607,female,50.000004,2671.0,36.0,bad
608,female,33.000004,1818.0,17.0,good
609,female,45.000004,1188.0,15.0,good
610,female,22.000002,741.0,12.0,bad
611,female,48.0,1240.0,10.0,bad
612,female,28.999998,3357.0,21.0,good
613,female,22.000002,3632.0,24.0,good
614,female,22.000002,1808.0,18.0,bad
615,female,48.0,11389.0,39.0,good
616,female,27.000002,8475.0,58.0,good
617,female,37.000004,3211.0,6.0,good
618,female,21.000002,3441.0,30.0,bad
619,female,49.000004,602.0,12.0,good
620,female,27.000002,3139.0,21.0,good
621,female,32.0,1374.0,17.0,bad
622,female,38.0,3417.0,46.0,bad
623,female,22.000002,1858.0,12.0,good
624,female,65.00001,2403.0,19.0,bad
625,female,35.000004,1764.0,14.0,good
626,female,41.0,1896.0,6.0,good
627,female,28.999998,1292.0,9.0,bad
628,female,36.0,3510.0,42.0,good
629,female,64.0,3524.0,9.0,good
630,female,28.000002,3660.0,24.0,good
631,female,44.000004,1411.0,17.0,bad
632,female,23.000002,1296.0,14.0,good
633,female,19.0,1980.0,9.0,bad
634,female,25.000002,1355.0,24.0,bad
635,female,47.000004,1271.0,12.0,good
636,female,28.000002,1376.0,24.0,good
637,female,21.000002,15033.0,59.0,good
638,female,34.0,1493.0,12.0,good
639,female,25.999998,3761.0,40.0,bad
640,female,27.000002,750.0,18.0,bad
641,female,38.0,1189.0,15.0,good
642,female,40.000004,4028.0,14.0,bad
643,female,33.000004,1648.0,23.0,good
644,female,32.0,1673.0,18.0,good
645,female,27.000002,7295.0,37.0,bad
646,female,32.0,3927.0,30.0,good
647,female,25.999998,1386.0,12.0,bad
648,female,38.0,873.0,24.0,bad
649,female,40.000004,641.0,12.0,bad
650,female,50.000004,6562.0,46.0,good
651,female,37.000004,1719.0,11.0,bad
652,female,45.000004,2070.0,23.0,bad
653,female,42.000004,7127.0,35.0,bad
654,female,35.000004,2078.0,24.0,good
655,female,22.000002,3455.0,13.0,good
656,female,41.0,822.0,12.0,bad
657,female,37.000004,9436.0,49.0,good
658,female,28.000002,4221.0,30.0,good
659,female,41.0,5500.0,15.0,good
660,female,23.000002,1172.0,12.0,good
661,female,23.000002,833.0,12.0,bad
662,female,50.000004,2030.0,21.0,good
663,female,35.000004,962.0,6.0,good
664,female,50.000004,1047.0,6.0,good
665,female,27.000002,5617.0,25.0,good
666,female,34.0,3037.0,26.0,good
667,female,27.000002,3609.0,48.0,good
668,female,43.000004,4244.0,10.0,bad
669,female,47.000004,2700.0,29.0,good
670,female,27.000002,3554.0,21.0,good
671,female,30.999998,4986.0,31.0,good
672,female,42.000004,9499.0,60.0,good
673,female,24.0,1831.0,6.0,good
674,female,41.0,2297.0,19.0,bad
675,female,25.999998,4530.0,30.0,good
676,female,33.000004,4417.0,22.0,good
677,female,24.0,4973.0,75.0,bad
678,female,64.0,2202.0,24.0,good
679,female,25.999998,1453.0,18.0,good
680,female,55.999996,1538.0,6.0,good
681,female,37.000004,2026.0,12.0,good
682,female,33.000004,1330.0,14.0,good
683,female,47.000004,4500.0,22.0,good
684,female,30.999998,9134.0,38.0,good
685,female,34.0,5689.0,60.0,good
686,female,27.000002,1215.0,10.0,good
687,female,30.000002,2496.0,35.0,good
688,female,35.000004,2423.0,8.0,good
689,female,30.999998,3156.0,12.0,good
690,female,25.000002,897.0,14.0,good
691,female,25.000002,2631.0,16.0,good
692,female,28.999998,2519.0,22.0,good
693,female,44.000004,4147.0,5.0,good
694,female,28.000002,2007.0,23.0,good
695,female,50.000004,1136.0,6.0,good
696,female,28.999998,1006.0,12.0,good
697,female,38.0,926.0,12.0,good
698,female,24.0,1596.0,17.0,good
699,female,40.000004,1710.0,14.0,good
