Index,Sex,Age,Credit amount,Duration,Default
111,male,23.0,392.0,15.0,good
112,male,28.0,6260.0,18.0,good
113,male,25.0,9687.0,36.0,bad
114,male,35.0,1680.0,12.0,good
115,male,47.0,3578.0,48.0,good
116,male,30.0,9181.0,42.0,bad
117,male,27.0,2137.0,10.0,good
118,male,23.0,6112.0,33.0,bad
119,male,36.0,2366.0,12.0,good
120,male,25.0,1831.0,21.0,bad
121,male,41.0,4162.0,24.0,good
122,male,24.0,1768.0,12.0,good
123,male,63.0,781.0,10.0,good
124,male,27.0,1922.0,18.0,bad
125,male,30.0,2121.0,12.0,good
126,male,40.0,701.0,12.0,good
127,male,30.0,639.0,12.0,bad
128,male,34.0,1860.0,12.0,good
129,male,29.0,4402.0,12.0,bad
130,male,24.0,9809.0,48.0,good
131,male,29.0,6887.0,36.0,bad
132,male,27.0,2708.0,15.0,good
133,male,47.0,1984.0,18.0,good
134,male,21.0,10231.0,60.0,good
135,male,38.0,1239.0,12.0,good
136,male,27.0,8613.0,27.0,good
137,male,66.0,766.0,12.0,bad
138,male,35.0,2728.0,15.0,good
139,male,44.0,1868.0,12.0,good
140,male,27.0,709.0,6.0,good
141,male,30.0,6581.0,36.0,good
142,male,27.0,3416.0,27.0,good
143,male,22.0,2462.0,18.0,bad
144,male,23.0,2301.0,21.0,good
145,male,30.0,3566.0,48.0,good
146,male,39.0,863.0,6.0,good
147,male,51.0,685.0,12.0,good
148,male,28.0,5371.0,36.0,good
149,male,46.0,1582.0,18.0,good
150,male,42.0,1346.0,6.0,good
151,male,38.0,1924.0,10.0,good
152,male,24.0,5848.0,36.0,good
153,male,29.0,9548.0,24.0,good
154,male,36.0,6967.0,24.0,good
155,male,20.0,1277.0,12.0,bad
156,male,48.0,1288.0,9.0,good
157,male,45.0,339.0,12.0,good
158,male,38.0,3512.0,24.0,good
159,male,34.0,1898.0,6.0,good
160,male,36.0,2872.0,24.0,good
161,male,30.0,1053.0,18.0,good
162,male,36.0,1262.0,15.0,good
163,male,70.0,7308.0,10.0,good
164,male,36.0,909.0,36.0,good
165,male,32.0,2978.0,6.0,good
166,male,33.0,1130.0,18.0,bad
167,male,20.0,1572.0,11.0,good
168,male,25.0,5684.0,24.0,good
169,male,31.0,1935.0,24.0,bad
170,male,33.0,950.0,15.0,bad
171,male,26.0,764.0,12.0,good
172,male,34.0,2063.0,24.0,bad
173,male,33.0,1414.0,8.0,good
174,male,26.0,3414.0,21.0,bad
175,male,53.0,7585.0,30.0,bad
176,male,42.0,2577.0,12.0,good
177,male,52.0,338.0,6.0,good
178,male,31.0,1963.0,12.0,good
179,male,65.0,571.0,21.0,good
180,male,28.0,9572.0,36.0,bad
181,male,30.0,4455.0,36.0,bad
182,male,40.0,1647.0,21.0,bad
183,male,50.0,3777.0,24.0,good
184,male,36.0,884.0,18.0,bad
185,male,31.0,1360.0,15.0,good
186,male,74.0,5122.0,9.0,bad
187,male,68.0,1175.0,16.0,good
188,male,20.0,674.0,12.0,bad
189,male,33.0,3691.0,18.0,good
190,male,54.0,4591.0,24.0,bad
191,male,34.0,3844.0,48.0,bad
192,male,36.0,3915.0,27.0,bad
193,male,29.0,2108.0,6.0,good
194,male,21.0,3031.0,45.0,bad
195,male,34.0,1492.0,9.0,bad
196,male,28.0,1373.0,6.0,good
197,male,27.0,950.0,12.0,bad
198,male,36.0,2760.0,24.0,good
199,male,40.0,4297.0,18.0,bad
200,male,52.0,936.0,9.0,good
201,male,27.0,1168.0,12.0,good
202,male,26.0,5117.0,27.0,good
203,male,21.0,902.0,12.0,bad
204,male,38.0,1495.0,12.0,good
205,male,38.0,10623.0,30.0,good
206,male,43.0,1935.0,12.0,good
207,male,26.0,1424.0,12.0,good
208,male,21.0,6568.0,24.0,good
209,male,55.0,1413.0,12.0,good
210,male,33.0,3074.0,9.0,good
211,male,45.0,4007.0,36.0,good
212,male,50.0,5293.0,27.0,bad
213,male,66.0,1908.0,30.0,bad
214,male,51.0,3342.0,36.0,good
215,male,39.0,935.0,6.0,good
216,male,31.0,3104.0,18.0,good
217,male,23.0,3913.0,36.0,good
218,male,24.0,3021.0,24.0,good
219,male,64.0,1373.0,10.0,good
220,male,26.0,625.0,12.0,good
221,male,23.0,1195.0,12.0,good
222,male,30.0,707.0,12.0,good
223,male,32.0,2978.0,24.0,good
224,male,30.0,4657.0,15.0,good
225,male,27.0,2613.0,36.0,good
226,male,27.0,10961.0,48.0,bad
227,male,53.0,7865.0,12.0,bad
228,male,22.0,1478.0,9.0,bad
229,male,22.0,3149.0,24.0,good
230,male,26.0,4210.0,36.0,bad
231,male,51.0,2507.0,9.0,good
232,male,35.0,2141.0,12.0,good
233,male,25.0,866.0,18.0,good
234,male,42.0,1544.0,4.0,good
235,male,30.0,1823.0,24.0,bad
236,male,23.0,14555.0,6.0,bad
237,male,61.0,2767.0,21.0,bad
238,male,35.0,1286.0,12.0,good
239,male,39.0,2522.0,30.0,good
240,male,29.0,915.0,24.0,bad
241,male,51.0,1595.0,6.0,good
242,male,24.0,4605.0,48.0,bad
243,male,27.0,1222.0,12.0,good
244,male,35.0,3978.0,12.0,good
245,male,25.0,1258.0,24.0,good
246,male,52.0,717.0,12.0,good
247,male,35.0,1204.0,6.0,good
248,male,26.0,1925.0,24.0,good
249,male,22.0,433.0,18.0,bad
250,male,39.0,668.0,6.0,good
251,male,46.0,2248.0,12.0,good
252,male,24.0,2157.0,30.0,bad
253,male,35.0,4151.0,24.0,good
254,male,24.0,2030.0,9.0,good
255,male,27.0,7418.0,60.0,good
256,male,35.0,2684.0,24.0,good
257,male,29.0,2149.0,12.0,bad
258,male,23.0,5277.0,15.0,good
259,male,57.0,1161.0,11.0,good
260,male,27.0,1657.0,12.0,good
261,male,55.0,1606.0,24.0,good
262,male,36.0,5302.0,18.0,good
263,male,57.0,2744.0,12.0,good
264,male,32.0,1231.0,10.0,good
265,male,37.0,802.0,15.0,bad
266,male,36.0,6304.0,36.0,good
267,male,38.0,1523.0,24.0,good
268,male,45.0,8978.0,14.0,bad
269,male,25.0,999.0,24.0,good
270,male,32.0,2662.0,18.0,good
271,male,37.0,1395.0,12.0,good
272,male,36.0,12169.0,48.0,good
273,male,28.0,3060.0,48.0,bad
274,male,34.0,11998.0,30.0,bad
275,male,32.0,2697.0,9.0,good
276,male,26.0,2416.0,18.0,good
277,male,49.0,1262.0,12.0,good
278,male,32.0,6024.0,6.0,bad
279,male,29.0,1901.0,24.0,good
280,male,23.0,3368.0,15.0,good
281,male,50.0,1574.0,12.0,good
282,male,49.0,1445.0,18.0,good
283,male,63.0,1520.0,15.0,good
284,male,37.0,3878.0,24.0,good
285,male,35.0,11532.0,47.0,good
286,male,26.0,4788.0,48.0,good
287,male,31.0,7582.0,48.0,good
288,male,49.0,1097.0,12.0,good
289,male,48.0,1024.0,24.0,bad
290,male,26.0,1076.0,12.0,good
291,male,28.0,9398.0,36.0,bad
292,male,44.0,6765.0,24.0,good
293,male,56.0,4796.0,42.0,good
294,male,46.0,7629.0,48.0,good
295,male,26.0,10565.0,48.0,bad
296,male,20.0,6348.0,12.0,good
297,male,45.0,1287.0,10.0,good
298,male,43.0,2515.0,18.0,good
299,male,32.0,2745.0,21.0,good
300,male,54.0,675.0,6.0,good
301,male,42.0,4070.0,36.0,bad
302,male,37.0,1344.0,24.0,bad
303,male,49.0,1038.0,10.0,good
304,male,44.0,10127.0,48.0,bad
305,male,33.0,1543.0,6.0,good
306,male,24.0,6746.0,30.0,good
307,male,33.0,727.0,12.0,bad
308,male,24.0,1232.0,8.0,bad
309,male,22.0,276.0,9.0,good
310,male,40.0,5381.0,48.0,good
311,male,25.0,5511.0,24.0,good
312,male,26.0,5044.0,24.0,good
313,male,25.0,685.0,12.0,bad
314,male,29.0,1494.0,4.0,good
315,male,31.0,2746.0,36.0,bad
316,male,38.0,708.0,12.0,good
317,male,48.0,4485.0,24.0,good
318,male,32.0,701.0,12.0,good
319,male,27.0,5142.0,15.0,good
320,male,28.0,4249.0,30.0,bad
321,male,32.0,1938.0,24.0,bad
322,male,34.0,2910.0,24.0,good
323,male,28.0,2659.0,18.0,good
324,male,36.0,1030.0,18.0,good
325,male,39.0,3398.0,8.0,good
326,male,49.0,5801.0,12.0,good
327,male,34.0,1516.0,24.0,good
328,male,31.0,4473.0,36.0,good
329,male,28.0,1068.0,6.0,good
330,male,75.0,6615.0,24.0,good
331,male,30.0,1857.0,18.0,bad
332,male,24.0,9198.0,60.0,bad
333,male,24.0,11768.0,48.0,bad
334,male,23.0,4110.0,24.0,bad
335,male,44.0,3384.0,6.0,bad
336,male,23.0,2107.0,13.0,good
337,male,24.0,1269.0,15.0,bad
338,male,28.0,4169.0,24.0,good
339,male,31.0,1521.0,10.0,good
340,male,24.0,7830.0,24.0,good
341,male,26.0,4746.0,21.0,good
342,male,25.0,3213.0,18.0,good
343,male,33.0,4439.0,18.0,good
344,male,37.0,3949.0,10.0,good
345,male,43.0,1457.0,15.0,good
346,male,23.0,882.0,13.0,good
347,male,23.0,5169.0,24.0,good
348,male,34.0,1743.0,6.0,good
349,male,32.0,1136.0,9.0,bad
350,male,23.0,1230.0,9.0,good
351,male,29.0,959.0,9.0,bad
352,male,38.0,3229.0,18.0,good
353,male,28.0,6199.0,12.0,bad
354,male,46.0,727.0,10.0,good
355,male,23.0,1246.0,24.0,bad
356,male,49.0,2331.0,12.0,good
357,male,26.0,4463.0,36.0,bad
358,male,28.0,776.0,12.0,good
359,male,23.0,2422.0,30.0,bad
360,male,61.0,1239.0,18.0,good
361,male,37.0,3399.0,12.0,good
362,male,36.0,2248.0,12.0,good
363,male,21.0,1766.0,6.0,good
364,male,25.0,2473.0,18.0,bad
365,male,36.0,1542.0,12.0,good
366,male,27.0,3850.0,18.0,good
367,male,22.0,4853.0,18.0,good
368,male,42.0,3446.0,36.0,bad
369,male,40.0,3097.0,18.0,good
370,male,36.0,3079.0,36.0,good
371,male,33.0,6070.0,18.0,good
372,male,23.0,2154.0,10.0,good
373,male,63.0,13756.0,60.0,good
374,male,60.0,14805.0,60.0,bad
375,male,37.0,8620.0,48.0,bad
376,male,34.0,2320.0,18.0,good
377,male,36.0,846.0,7.0,good
378,male,57.0,14318.0,36.0,bad
379,male,52.0,362.0,6.0,good
380,male,39.0,2212.0,20.0,good
381,male,38.0,13015.0,18.0,bad
382,male,25.0,1277.0,22.0,good
383,male,26.0,1330.0,12.0,good
384,male,26.0,4272.0,30.0,good
385,male,25.0,2248.0,18.0,good
386,male,21.0,1123.0,18.0,good
387,male,40.0,7374.0,18.0,good
388,male,27.0,2326.0,15.0,good
389,male,27.0,1440.0,9.0,good
390,male,30.0,1820.0,18.0,good
391,male,19.0,1037.0,12.0,good
392,male,39.0,3249.0,36.0,good
393,male,31.0,1953.0,6.0,good
394,male,31.0,2406.0,9.0,good
395,male,32.0,11760.0,39.0,good
396,male,55.0,2574.0,12.0,good
397,male,46.0,2348.0,36.0,good
398,male,46.0,1223.0,12.0,bad
399,male,43.0,1512.0,24.0,good
400,male,39.0,1473.0,18.0,good
401,male,28.0,1887.0,18.0,good
402,male,27.0,8648.0,24.0,bad
403,male,27.0,802.0,14.0,good
404,male,43.0,2899.0,18.0,good
405,male,22.0,2039.0,24.0,bad
406,male,43.0,2197.0,24.0,good
407,male,27.0,1053.0,15.0,good
408,male,26.0,3235.0,24.0,good
409,male,28.0,939.0,12.0,bad
410,male,20.0,1971.0,24.0,good
411,male,35.0,7253.0,33.0,good
412,male,42.0,2292.0,12.0,bad
413,male,40.0,1597.0,10.0,good
414,male,35.0,1431.0,24.0,bad
415,male,35.0,5842.0,36.0,good
416,male,33.0,2579.0,12.0,bad
417,male,23.0,9764.0,18.0,good
418,male,31.0,2794.0,21.0,good
419,male,33.0,1043.0,18.0,bad
420,male,20.0,3311.0,15.0,good
421,male,30.0,2028.0,12.0,good
422,male,47.0,958.0,12.0,good
423,male,34.0,1591.0,21.0,good
424,male,25.0,2784.0,12.0,bad
425,male,21.0,2779.0,18.0,good
426,male,29.0,2743.0,28.0,good
427,male,46.0,1149.0,18.0,good
428,male,20.0,1313.0,9.0,good
429,male,55.0,1196.0,18.0,bad
430,male,74.0,3448.0,5.0,good
431,male,29.0,11328.0,24.0,bad
432,male,36.0,1872.0,6.0,good
433,male,33.0,2058.0,24.0,good
434,male,25.0,2136.0,9.0,good
435,male,25.0,1484.0,12.0,bad
436,male,23.0,660.0,6.0,good
437,male,37.0,1286.0,24.0,good
438,male,65.0,3394.0,42.0,good
439,male,26.0,610.0,12.0,bad
440,male,39.0,1884.0,12.0,good
441,male,30.0,1610.0,12.0,good
442,male,29.0,2629.0,20.0,good
443,male,41.0,719.0,12.0,bad
444,male,30.0,6985.0,48.0,bad
445,male,41.0,1246.0,9.0,good
446,male,34.0,1832.0,36.0,bad
447,male,35.0,2576.0,7.0,good
448,male,55.0,1430.0,12.0,good
449,male,61.0,1512.0,15.0,bad
450,male,30.0,11054.0,36.0,good
451,male,29.0,519.0,6.0,good
452,male,34.0,2759.0,12.0,good
453,male,35.0,2670.0,24.0,good
454,male,31.0,4817.0,24.0,bad
455,male,29.0,2692.0,24.0,good
456,male,36.0,3905.0,11.0,good
457,male,35.0,3386.0,12.0,bad
458,male,27.0,343.0,6.0,good
459,male,32.0,4594.0,18.0,good
460,male,37.0,3620.0,36.0,good
461,male,36.0,1721.0,15.0,good
462,male,34.0,3226.0,12.0,good
463,male,38.0,754.0,12.0,good
464,male,34.0,1950.0,18.0,good
465,male,63.0,2924.0,24.0,good
466,male,29.0,1649.0,24.0,bad
467,male,32.0,7238.0,48.0,good
468,male,26.0,2782.0,33.0,good
469,male,35.0,4679.0,24.0,good
470,male,22.0,3092.0,24.0,bad
471,male,23.0,448.0,6.0,bad
472,male,28.0,654.0,9.0,bad
473,male,36.0,1238.0,6.0,good
474,male,33.0,1245.0,18.0,bad
475,male,26.0,3573.0,18.0,bad
476,male,24.0,2569.0,39.0,good
477,male,25.0,5152.0,24.0,good
478,male,39.0,1037.0,12.0,good
479,male,44.0,1478.0,15.0,good
480,male,23.0,4772.0,12.0,good
481,male,26.0,1201.0,24.0,good
482,male,57.0,3633.0,30.0,good
483,male,30.0,960.0,15.0,good
484,male,44.0,1163.0,12.0,good
485,male,47.0,1209.0,6.0,bad
486,male,52.0,3077.0,12.0,good
487,male,62.0,3760.0,24.0,good
488,male,35.0,1418.0,10.0,good
489,male,26.0,3518.0,6.0,good
490,male,26.0,1934.0,12.0,good
491,male,42.0,8967.0,27.0,bad
492,male,27.0,1233.0,6.0,good
493,male,38.0,368.0,6.0,good
494,male,39.0,2122.0,12.0,good
495,male,20.0,2996.0,24.0,bad
496,male,29.0,9034.0,36.0,bad
497,male,40.0,1585.0,24.0,good
498,male,32.0,1301.0,18.0,good
499,male,28.0,1323.0,6.0,good
500,male,27.0,3785.0,24.0,bad
501,male,42.0,5493.0,36.0,good
502,male,49.0,1126.0,9.0,good
503,male,38.0,1216.0,24.0,bad
504,male,24.0,1202.0,24.0,bad
505,male,27.0,1309.0,10.0,bad
506,male,36.0,2360.0,15.0,good
507,male,34.0,6850.0,15.0,bad
508,male,28.0,1413.0,24.0,good
509,male,45.0,8588.0,39.0,good
510,male,26.0,759.0,12.0,bad
511,male,32.0,4686.0,36.0,good
512,male,26.0,2687.0,15.0,good
513,male,20.0,585.0,12.0,good
514,male,54.0,2255.0,24.0,good
515,male,37.0,611.0,6.0,good
516,male,40.0,1361.0,6.0,good
517,male,23.0,9049.0,36.0,bad
518,male,43.0,1203.0,6.0,good
519,male,36.0,700.0,6.0,good
520,male,44.0,5507.0,24.0,good
521,male,24.0,3732.0,18.0,bad
522,male,53.0,7119.0,48.0,bad
523,male,23.0,4575.0,24.0,good
524,male,26.0,1196.0,18.0,good
525,male,30.0,7966.0,26.0,good
526,male,31.0,1521.0,15.0,good
527,male,42.0,1503.0,4.0,good
528,male,31.0,2302.0,36.0,bad
529,male,41.0,662.0,6.0,good
530,male,32.0,2273.0,36.0,good
531,male,28.0,2645.0,15.0,bad
532,male,41.0,1503.0,12.0,good
533,male,26.0,1311.0,24.0,good
534,male,25.0,3105.0,24.0,good
535,male,33.0,2319.0,21.0,bad
536,male,75.0,1385.0,6.0,good
537,male,37.0,3978.0,18.0,good
538,male,42.0,7763.0,48.0,bad
539,male,45.0,3118.0,18.0,good
540,male,23.0,1534.0,12.0,bad
541,male,60.0,2032.0,24.0,good
542,male,31.0,6350.0,30.0,bad
543,male,34.0,2864.0,18.0,bad
544,male,61.0,1255.0,12.0,good
545,male,43.0,1333.0,24.0,bad
546,male,37.0,2018.0,24.0,good
547,male,32.0,1552.0,24.0,good
548,male,24.0,627.0,12.0,bad
549,male,35.0,8858.0,48.0,good
550,male,23.0,989.0,12.0,good
551,male,45.0,1750.0,6.0,good
552,male,34.0,6999.0,48.0,bad
553,male,27.0,1995.0,12.0,good
554,male,67.0,1208.0,9.0,good
555,male,22.0,1331.0,12.0,bad
556,male,28.0,2285.0,18.0,bad
557,male,29.0,6786.0,21.0,bad
558,male,27.0,3552.0,24.0,bad
559,male,31.0,1928.0,18.0,bad
560,male,49.0,2964.0,24.0,good
561,male,24.0,1546.0,24.0,bad
562,male,29.0,684.0,6.0,good
563,male,37.0,12389.0,36.0,bad
564,male,37.0,4712.0,24.0,good
565,male,23.0,1546.0,24.0,good
566,male,36.0,1372.0,12.0,bad
567,male,34.0,2578.0,24.0,good
568,male,41.0,3979.0,48.0,good
569,male,31.0,8793.0,48.0,bad
570,male,23.0,3890.0,24.0,bad
571,male,38.0,5954.0,30.0,good
572,male,26.0,7530.0,24.0,good
573,male,22.0,805.0,15.0,good
574,male,27.0,1082.0,9.0,good
575,male,24.0,2810.0,15.0,good
576,male,27.0,2950.0,12.0,good
577,male,33.0,1920.0,24.0,good
578,male,27.0,2820.0,36.0,bad
579,male,27.0,937.0,24.0,good
580,male,30.0,1056.0,18.0,bad
581,male,49.0,3124.0,12.0,good
582,male,26.0,1380.0,9.0,good
583,male,33.0,2384.0,36.0,bad
584,male,52.0,2121.0,12.0,good
585,male,20.0,2045.0,18.0,bad
586,male,36.0,2799.0,9.0,good
587,male,21.0,1289.0,12.0,good
588,male,47.0,1217.0,18.0,bad
589,male,60.0,2246.0,12.0,bad
590,male,58.0,386.0,12.0,good
591,male,42.0,1953.0,24.0,good
592,male,36.0,1561.0,21.0,good
593,male,20.0,2747.0,24.0,bad
594,male,40.0,1358.0,24.0,bad
595,male,32.0,932.0,6.0,bad
596,male,23.0,1435.0,24.0,bad
597,male,36.0,4241.0,24.0,bad
598,male,31.0,2775.0,18.0,bad
599,male,32.0,3863.0,24.0,good
600,male,45.0,2327.0,7.0,good
601,male,30.0,919.0,9.0,bad
602,male,34.0,1827.0,24.0,bad
603,male,28.0,4243.0,36.0,bad
604,male,23.0,1269.0,10.0,good
605,male,22.0,2828.0,24.0,good
606,male,74.0,4526.0,24.0,good
607,male,50.0,2669.0,36.0,bad
608,male,33.0,2051.0,18.0,good
609,male,45.0,1300.0,15.0,good
610,male,22.0,741.0,12.0,bad
611,male,48.0,1244.0,10.0,bad
612,male,29.0,4116.0,21.0,good
613,male,22.0,4814.0,24.0,good
614,male,22.0,1805.0,18.0,bad
615,male,48.0,12204.0,48.0,good
616,male,27.0,9157.0,60.0,good
617,male,37.0,3676.0,6.0,good
618,male,21.0,4213.0,30.0,bad
619,male,49.0,640.0,12.0,good
620,male,27.0,3652.0,21.0,good
621,male,32.0,1530.0,18.0,bad
622,male,38.0,3914.0,48.0,bad
623,male,22.0,1856.0,12.0,good
624,male,65.0,2600.0,18.0,bad
625,male,35.0,1979.0,15.0,good
626,male,41.0,2116.0,6.0,good
627,male,29.0,1437.0,9.0,bad
628,male,36.0,4042.0,42.0,good
629,male,64.0,3832.0,9.0,good
630,male,28.0,4907.0,24.0,good
631,male,44.0,1553.0,18.0,bad
632,male,23.0,1444.0,15.0,good
633,male,19.0,1985.0,9.0,bad
634,male,25.0,1348.0,24.0,bad
635,male,47.0,1393.0,12.0,good
636,male,28.0,1368.0,24.0,good
637,male,21.0,15653.0,60.0,good
638,male,34.0,1484.0,12.0,good
639,male,26.0,4370.0,42.0,bad
640,male,27.0,751.0,18.0,bad
641,male,38.0,1308.0,15.0,good
642,male,40.0,4623.0,15.0,bad
643,male,33.0,1851.0,24.0,good
644,male,32.0,1880.0,18.0,good
645,male,27.0,7980.0,36.0,bad
646,male,32.0,4583.0,30.0,good
647,male,26.0,1378.0,12.0,bad
648,male,38.0,947.0,24.0,bad
649,male,40.0,684.0,12.0,bad
650,male,50.0,7476.0,48.0,good
651,male,37.0,1922.0,12.0,bad
652,male,45.0,2303.0,24.0,bad
653,male,42.0,8086.0,36.0,bad
654,male,35.0,2346.0,24.0,good
655,male,22.0,3973.0,14.0,good
656,male,41.0,888.0,12.0,bad
657,male,37.0,10222.0,48.0,good
658,male,28.0,5919.0,30.0,good
659,male,41.0,6361.0,18.0,good
660,male,23.0,1297.0,12.0,good
661,male,23.0,900.0,12.0,bad
662,male,50.0,2241.0,21.0,good
663,male,35.0,1050.0,6.0,good
664,male,50.0,1052.0,6.0,good
665,male,27.0,6314.0,24.0,good
666,male,34.0,3496.0,30.0,good
667,male,27.0,5067.0,48.0,good
668,male,43.0,4843.0,12.0,bad
669,male,47.0,3017.0,30.0,good
670,male,27.0,4139.0,24.0,good
671,male,31.0,5742.0,36.0,good
672,male,42.0,10366.0,60.0,good
673,male,24.0,2080.0,6.0,good
674,male,41.0,2580.0,21.0,bad
675,male,26.0,6357.0,30.0,good
676,male,33.0,5150.0,24.0,good
677,male,24.0,5595.0,72.0,bad
678,male,64.0,2384.0,24.0,good
679,male,26.0,1445.0,18.0,good
680,male,56.0,1544.0,6.0,good
681,male,37.0,2279.0,12.0,good
682,male,33.0,1478.0,15.0,good
683,male,47.0,5103.0,24.0,good
684,male,31.0,9857.0,36.0,good
685,male,34.0,6527.0,60.0,good
686,male,27.0,1347.0,10.0,good
687,male,30.0,2862.0,36.0,good
688,male,35.0,2753.0,9.0,good
689,male,31.0,3651.0,12.0,good
690,male,25.0,975.0,15.0,good
691,male,25.0,2650.0,15.0,good
692,male,29.0,2896.0,24.0,good
693,male,44.0,4716.0,6.0,good
694,male,28.0,2284.0,24.0,good
695,male,50.0,1236.0,6.0,good
696,male,29.0,1103.0,12.0,good
697,male,38.0,929.0,12.0,good
698,male,24.0,1800.0,18.0,good
699,male,40.0,1905.0,15.0,good
700,male,29.0,1119.0,12.0,bad
701,male,46.0,6331.0,48.0,bad
702,male,47.0,1380.0,24.0,good
703,male,41.0,2503.0,30.0,good
704,male,32.0,2537.0,27.0,good
705,male,35.0,6568.0,15.0,good
706,male,24.0,6560.0,48.0,bad
707,male,25.0,2993.0,12.0,bad
708,male,25.0,1202.0,9.0,good
709,male,37.0,2118.0,9.0,good
710,male,32.0,629.0,18.0,good
711,male,35.0,1196.0,6.0,bad
712,male,46.0,2476.0,21.0,good
713,male,25.0,1138.0,9.0,good
714,male,27.0,14027.0,60.0,bad
715,male,63.0,7596.0,30.0,good
716,male,40.0,3077.0,30.0,good
717,male,32.0,1505.0,18.0,good
718,male,31.0,3148.0,24.0,good
719,male,31.0,6148.0,20.0,good
720,male,34.0,1337.0,9.0,bad
721,male,24.0,433.0,6.0,bad
722,male,24.0,1223.0,12.0,bad
723,male,66.0,795.0,9.0,good
724,male,21.0,2593.0,27.0,bad
725,male,41.0,250.0,6.0,good
726,male,47.0,1316.0,15.0,good
