Index,Sex,Age,Credit amount,Duration,Default
192,female,36.0,3755.0,27.0,bad
193,female,29.0,2004.0,6.0,good
194,female,21.0,2959.0,45.0,bad
195,female,34.0,1501.0,9.0,bad
196,female,28.0,1382.0,6.0,good
197,female,27.0,951.0,12.0,bad
198,female,36.0,2595.0,24.0,good
199,female,40.0,4119.0,18.0,bad
200,female,52.0,900.0,9.0,good
201,female,27.0,1158.0,12.0,good
202,female,26.0,5139.0,27.0,good
203,female,21.0,937.0,12.0,bad
204,female,38.0,1417.0,12.0,good
205,female,38.0,12359.0,29.0,good
206,female,43.0,1811.0,12.0,good
207,female,26.0,1385.0,12.0,good
208,female,21.0,6797.0,24.0,good
209,female,55.0,1316.0,12.0,good
210,female,33.0,2928.0,9.0,good
211,female,45.0,3835.0,36.0,good
212,female,50.0,5079.0,27.0,bad
213,female,66.0,1730.0,31.0,bad
214,female,51.0,3095.0,37.0,good
215,female,39.0,932.0,6.0,good
216,female,31.0,2966.0,18.0,good
217,female,23.0,3873.0,36.0,good
218,female,24.0,2928.0,24.0,good
219,female,64.0,1364.0,10.0,good
220,female,26.0,595.0,12.0,good
221,female,23.0,1200.0,12.0,good
222,female,30.0,703.0,12.0,good
223,female,32.0,2838.0,24.0,good
224,female,30.0,4596.0,15.0,good
225,female,27.0,2496.0,36.0,good
226,female,27.0,12810.0,45.0,bad
227,female,53.0,7857.0,12.0,bad
228,female,22.0,1448.0,9.0,bad
229,female,22.0,3075.0,24.0,good
230,female,26.0,4163.0,36.0,bad
231,female,51.0,2300.0,9.0,good
232,female,35.0,2016.0,12.0,good
233,female,25.0,894.0,18.0,good
234,female,42.0,1454.0,4.0,good
235,female,30.0,1735.0,24.0,bad
236,female,23.0,17136.0,6.0,bad
237,female,61.0,2526.0,21.0,bad
238,female,35.0,1291.0,12.0,good
239,female,39.0,2359.0,30.0,good
240,female,29.0,915.0,24.0,bad
241,female,51.0,1486.0,6.0,good
242,female,24.0,4606.0,48.0,bad
243,female,27.0,1185.0,12.0,good
244,female,35.0,3447.0,12.0,good
245,female,25.0,1242.0,24.0,good
246,female,52.0,725.0,12.0,good
247,female,35.0,1166.0,6.0,good
248,female,26.0,1843.0,24.0,good
249,female,22.0,433.0,18.0,bad
250,female,39.0,666.0,6.0,good
251,female,46.0,2251.0,12.0,good
252,female,24.0,2150.0,30.0,bad
253,female,35.0,4011.0,24.0,good
254,female,24.0,1949.0,9.0,good
255,female,27.0,7641.0,59.0,good
256,female,35.0,2528.0,24.0,good
257,female,29.0,2043.0,12.0,bad
258,female,23.0,3812.0,15.0,good
259,female,57.0,1154.0,11.0,good
260,female,27.0,1592.0,12.0,good
261,female,55.0,1603.0,24.0,good
262,female,36.0,5216.0,18.0,good
263,female,57.0,2748.0,12.0,good
264,female,32.0,1198.0,10.0,good
265,female,37.0,819.0,15.0,bad
266,female,36.0,6298.0,36.0,good
267,female,38.0,1533.0,24.0,good
268,female,45.0,9161.0,14.0,bad
269,female,25.0,1029.0,24.0,good
270,female,32.0,2525.0,18.0,good
271,female,37.0,1402.0,12.0,good
272,female,36.0,15362.0,44.0,good
273,female,28.0,2941.0,49.0,bad
274,female,34.0,14933.0,28.0,bad
275,female,32.0,2559.0,9.0,good
276,female,26.0,2404.0,18.0,good
277,female,49.0,1190.0,12.0,good
278,female,32.0,4611.0,6.0,bad
279,female,29.0,1810.0,24.0,good
280,female,23.0,3297.0,15.0,good
281,female,50.0,1467.0,12.0,good
282,female,49.0,1354.0,18.0,good
283,female,63.0,1408.0,15.0,good
284,female,37.0,3719.0,24.0,good
285,female,35.0,10722.0,47.0,good
286,female,26.0,4783.0,48.0,good
287,female,31.0,7772.0,48.0,good
288,female,49.0,1092.0,12.0,good
289,female,48.0,983.0,24.0,bad
290,female,26.0,1084.0,12.0,good
291,female,28.0,9589.0,36.0,bad
292,female,44.0,6419.0,24.0,good
293,female,56.0,4530.0,43.0,good
294,female,46.0,7667.0,48.0,good
295,female,26.0,9960.0,48.0,bad
296,female,20.0,4675.0,12.0,good
297,female,45.0,1219.0,10.0,good
298,female,43.0,2343.0,18.0,good
299,female,32.0,2606.0,21.0,good
300,female,54.0,672.0,6.0,good
301,female,42.0,3804.0,36.0,bad
302,female,37.0,1284.0,24.0,bad
303,female,49.0,993.0,10.0,good
304,female,44.0,10335.0,48.0,bad
305,female,33.0,1471.0,6.0,good
306,female,24.0,4811.0,30.0,good
307,female,33.0,731.0,12.0,bad
308,female,24.0,1237.0,8.0,bad
309,female,22.0,284.0,12.0,good
310,female,40.0,5260.0,48.0,good
311,female,25.0,5579.0,24.0,good
312,female,26.0,3749.0,24.0,good
313,female,25.0,670.0,12.0,bad
314,female,29.0,1438.0,4.0,good
315,female,31.0,2609.0,37.0,bad
316,female,38.0,712.0,12.0,good
317,female,48.0,4351.0,24.0,good
318,female,32.0,697.0,12.0,good
319,female,27.0,3643.0,15.0,good
320,female,28.0,4183.0,30.0,bad
321,female,32.0,1837.0,24.0,bad
322,female,34.0,2755.0,24.0,good
323,female,28.0,2537.0,18.0,good
324,female,36.0,1028.0,18.0,good
325,female,39.0,3212.0,8.0,good
326,female,49.0,5667.0,12.0,good
327,female,34.0,1525.0,24.0,good
328,female,31.0,4391.0,36.0,good
329,female,28.0,1070.0,6.0,good
330,female,75.0,6427.0,24.0,good
331,female,30.0,1864.0,18.0,bad
332,female,24.0,7408.0,60.0,bad
333,female,24.0,11590.0,48.0,bad
334,female,23.0,4084.0,24.0,bad
335,female,44.0,3179.0,6.0,bad
336,female,23.0,2101.0,13.0,good
337,female,24.0,1275.0,15.0,bad
338,female,28.0,4098.0,24.0,good
339,female,31.0,1457.0,10.0,good
340,female,24.0,5743.0,24.0,good
341,female,26.0,3599.0,21.0,good
342,female,25.0,3119.0,18.0,good
343,female,33.0,4344.0,18.0,good
344,female,37.0,3792.0,10.0,good
345,female,43.0,1459.0,15.0,good
346,female,23.0,913.0,13.0,good
347,female,23.0,3758.0,24.0,good
348,female,34.0,1651.0,6.0,good
349,female,32.0,1116.0,9.0,bad
350,female,23.0,1236.0,9.0,good
351,female,29.0,959.0,9.0,bad
352,female,38.0,3045.0,18.0,good
353,female,28.0,6293.0,12.0,bad
354,female,46.0,738.0,10.0,good
355,female,23.0,1238.0,24.0,bad
356,female,49.0,2153.0,12.0,good
357,female,26.0,4433.0,36.0,bad
358,female,28.0,788.0,12.0,good
359,female,23.0,2406.0,30.0,bad
360,female,61.0,1155.0,18.0,good
361,female,37.0,3229.0,12.0,good
362,female,36.0,2247.0,12.0,good
363,female,21.0,1715.0,6.0,good
364,female,25.0,2370.0,18.0,bad
365,female,36.0,1463.0,12.0,good
366,female,27.0,3768.0,18.0,good
367,female,22.0,3650.0,18.0,good
368,female,42.0,3252.0,37.0,bad
369,female,40.0,3001.0,18.0,good
370,female,36.0,2908.0,37.0,good
371,female,33.0,6099.0,18.0,good
372,female,23.0,2146.0,10.0,good
373,female,63.0,21784.0,50.0,good
374,female,60.0,14782.0,60.0,bad
375,female,37.0,7685.0,48.0,bad
376,female,34.0,2189.0,18.0,good
377,female,36.0,866.0,7.0,good
378,female,57.0,21263.0,31.0,bad
379,female,52.0,362.0,6.0,good
380,female,39.0,2073.0,20.0,good
381,female,38.0,12976.0,18.0,bad
382,female,25.0,1283.0,22.0,good
383,female,26.0,1302.0,12.0,good
384,female,26.0,4229.0,30.0,good
385,female,25.0,2238.0,18.0,good
386,female,21.0,1126.0,18.0,good
387,female,40.0,7419.0,18.0,good
388,female,27.0,2218.0,15.0,good
389,female,27.0,1449.0,9.0,good
390,female,30.0,1732.0,18.0,good
391,female,19.0,983.0,12.0,good
392,female,39.0,3063.0,37.0,good
393,female,31.0,1957.0,6.0,good
394,female,31.0,2280.0,9.0,good
395,female,32.0,14461.0,36.0,good
396,female,55.0,2578.0,12.0,good
397,female,46.0,2178.0,37.0,good
398,female,46.0,1160.0,12.0,bad
399,female,43.0,1516.0,24.0,good
400,female,39.0,1395.0,18.0,good
401,female,28.0,1800.0,18.0,good
402,female,27.0,8876.0,24.0,bad
403,female,27.0,819.0,14.0,good
404,female,43.0,2709.0,18.0,good
405,female,22.0,1965.0,24.0,bad
406,female,43.0,2055.0,24.0,good
407,female,27.0,1064.0,15.0,good
408,female,26.0,3136.0,24.0,good
409,female,28.0,967.0,12.0,bad
410,female,20.0,1967.0,24.0,good
411,female,35.0,7351.0,33.0,good
412,female,42.0,2144.0,12.0,bad
413,female,40.0,1505.0,10.0,good
414,female,35.0,1381.0,24.0,bad
415,female,35.0,5812.0,36.0,good
416,female,33.0,2440.0,12.0,bad
417,female,23.0,8471.0,18.0,good
418,female,31.0,2782.0,21.0,good
419,female,33.0,1042.0,18.0,bad
420,female,20.0,3186.0,15.0,good
421,female,30.0,1925.0,12.0,good
422,female,47.0,929.0,12.0,good
423,female,34.0,1513.0,21.0,good
424,female,25.0,2762.0,12.0,bad
425,female,21.0,2697.0,18.0,good
426,female,29.0,2616.0,28.0,good
427,female,46.0,1095.0,18.0,good
428,female,20.0,1308.0,9.0,good
429,female,55.0,1190.0,18.0,bad
430,female,74.0,3200.0,5.0,good
431,female,29.0,13517.0,23.0,bad
432,female,36.0,1764.0,6.0,good
433,female,33.0,1945.0,24.0,good
434,female,25.0,2045.0,9.0,good
435,female,25.0,1442.0,12.0,bad
436,female,23.0,636.0,6.0,good
437,female,37.0,1287.0,24.0,good
438,female,65.0,3129.0,43.0,good
439,female,26.0,609.0,12.0,bad
440,female,39.0,1769.0,12.0,good
441,female,30.0,1620.0,12.0,good
442,female,29.0,2504.0,20.0,good
443,female,41.0,727.0,12.0,bad
444,female,30.0,5096.0,48.0,bad
445,female,41.0,1244.0,9.0,good
446,female,34.0,1842.0,36.0,bad
447,female,35.0,2425.0,7.0,good
448,female,55.0,1424.0,12.0,good
449,female,61.0,1402.0,15.0,bad
450,female,30.0,13098.0,34.0,good
451,female,29.0,518.0,6.0,good
452,female,34.0,2607.0,12.0,good
453,female,35.0,2515.0,24.0,good
454,female,31.0,4758.0,24.0,bad
455,female,29.0,2679.0,24.0,good
456,female,36.0,3745.0,11.0,good
457,female,35.0,3224.0,12.0,bad
458,female,27.0,343.0,6.0,good
459,female,32.0,4518.0,18.0,good
460,female,37.0,3454.0,37.0,good
461,female,36.0,1626.0,15.0,good
462,female,34.0,3017.0,12.0,good
463,female,38.0,766.0,12.0,good
464,female,34.0,1842.0,18.0,good
465,female,63.0,2673.0,24.0,good
466,female,29.0,1659.0,24.0,bad
467,female,32.0,7389.0,48.0,good
468,female,26.0,2764.0,33.0,good
469,female,35.0,4566.0,24.0,good
470,female,22.0,3015.0,24.0,bad
471,female,23.0,448.0,6.0,bad
472,female,28.0,633.0,9.0,bad
473,female,36.0,1193.0,6.0,good
474,female,33.0,1207.0,18.0,bad
475,female,26.0,3114.0,18.0,bad
476,female,24.0,2469.0,39.0,good
477,female,25.0,5188.0,24.0,good
478,female,39.0,1014.0,12.0,good
479,female,44.0,1391.0,15.0,good
480,female,23.0,3573.0,12.0,good
481,female,26.0,1190.0,24.0,good
482,female,57.0,3622.0,30.0,good
483,female,30.0,960.0,15.0,good
484,female,44.0,1111.0,12.0,good
485,female,47.0,1147.0,6.0,bad
486,female,52.0,2827.0,12.0,good
487,female,62.0,3757.0,24.0,good
488,female,35.0,1354.0,10.0,good
489,female,26.0,3431.0,6.0,good
490,female,26.0,1851.0,12.0,good
491,female,42.0,8318.0,27.0,bad
492,female,27.0,1237.0,6.0,good
493,female,38.0,384.0,6.0,good
494,female,39.0,1989.0,12.0,good
495,female,20.0,2930.0,24.0,bad
496,female,29.0,9245.0,36.0,bad
497,female,40.0,1494.0,24.0,good
498,female,32.0,1259.0,18.0,good
499,female,28.0,1290.0,6.0,good
500,female,27.0,3123.0,24.0,bad
501,female,42.0,5384.0,36.0,good
502,female,49.0,1070.0,9.0,good
503,female,38.0,1169.0,24.0,bad
504,female,24.0,1207.0,24.0,bad
505,female,27.0,1280.0,10.0,bad
506,female,36.0,2219.0,15.0,good
507,female,34.0,6922.0,15.0,bad
508,female,28.0,1369.0,24.0,good
509,female,45.0,8728.0,39.0,good
510,female,26.0,765.0,12.0,bad
511,female,32.0,4616.0,36.0,good
512,female,26.0,2576.0,15.0,good
513,female,20.0,595.0,12.0,good
514,female,54.0,2064.0,24.0,good
515,female,37.0,609.0,6.0,good
516,female,40.0,1293.0,6.0,good
517,female,23.0,7127.0,36.0,bad
518,female,43.0,1148.0,6.0,good
519,female,36.0,700.0,6.0,good
520,female,44.0,5382.0,24.0,good
521,female,24.0,3190.0,18.0,bad
522,female,53.0,7041.0,48.0,bad
523,female,23.0,3488.0,24.0,good
524,female,26.0,1113.0,18.0,good
525,female,30.0,8192.0,26.0,good
526,female,31.0,1532.0,15.0,good
527,female,42.0,1417.0,4.0,good
528,female,31.0,2181.0,36.0,bad
529,female,41.0,659.0,6.0,good
530,female,32.0,2152.0,37.0,good
531,female,28.0,2631.0,15.0,bad
532,female,41.0,1418.0,12.0,good
533,female,26.0,1285.0,24.0,good
534,female,25.0,3008.0,24.0,good
535,female,33.0,2192.0,21.0,bad
536,female,75.0,1374.0,6.0,good
537,female,37.0,3612.0,18.0,good
538,female,42.0,7849.0,48.0,bad
539,female,45.0,3049.0,18.0,good
540,female,23.0,1495.0,12.0,bad
541,female,60.0,1860.0,24.0,good
542,female,31.0,6418.0,30.0,bad
543,female,34.0,2709.0,18.0,bad
544,female,61.0,1169.0,12.0,good
545,female,43.0,1264.0,24.0,bad
546,female,37.0,2022.0,24.0,good
547,female,32.0,1483.0,24.0,good
548,female,24.0,626.0,12.0,bad
549,female,35.0,9078.0,48.0,good
550,female,23.0,996.0,12.0,good
551,female,45.0,1638.0,6.0,good
552,female,34.0,7085.0,48.0,bad
553,female,27.0,1904.0,12.0,good
554,female,67.0,1199.0,9.0,good
555,female,22.0,1317.0,12.0,bad
556,female,28.0,2278.0,18.0,bad
557,female,29.0,5003.0,21.0,bad
558,female,27.0,3455.0,24.0,bad
559,female,31.0,1829.0,18.0,bad
560,female,49.0,2749.0,24.0,good
561,female,24.0,1502.0,24.0,bad
562,female,29.0,683.0,6.0,good
563,female,37.0,15866.0,33.0,bad
564,female,37.0,4591.0,24.0,good
565,female,23.0,1553.0,24.0,good
566,female,36.0,1311.0,12.0,bad
567,female,34.0,2433.0,24.0,good
568,female,41.0,3793.0,49.0,good
569,female,31.0,6758.0,48.0,bad
570,female,23.0,3234.0,24.0,bad
571,female,38.0,5896.0,30.0,good
572,female,26.0,5433.0,24.0,good
573,female,22.0,806.0,15.0,good
574,female,27.0,1084.0,9.0,good
575,female,24.0,2788.0,15.0,good
576,female,27.0,2930.0,12.0,good
577,female,33.0,1927.0,24.0,good
578,female,27.0,2702.0,36.0,bad
579,female,27.0,967.0,24.0,good
580,female,30.0,1054.0,18.0,bad
581,female,49.0,2905.0,12.0,good
582,female,26.0,1388.0,9.0,good
583,female,33.0,2253.0,37.0,bad
584,female,52.0,2133.0,12.0,good
585,female,20.0,2039.0,18.0,bad
586,female,36.0,2633.0,9.0,good
587,female,21.0,1283.0,12.0,good
588,female,47.0,1154.0,18.0,bad
589,female,60.0,2053.0,12.0,bad
590,female,58.0,385.0,12.0,good
591,female,42.0,1965.0,24.0,good
592,female,36.0,1572.0,21.0,good
593,female,20.0,2718.0,24.0,bad
594,female,40.0,1290.0,24.0,bad
595,female,32.0,931.0,6.0,bad
596,female,23.0,1442.0,24.0,bad
597,female,36.0,4094.0,24.0,bad
598,female,31.0,2637.0,18.0,bad
599,female,32.0,3746.0,24.0,good
600,female,45.0,2329.0,7.0,good
601,female,30.0,918.0,9.0,bad
602,female,34.0,1837.0,24.0,bad
603,female,28.0,3349.0,36.0,bad
604,female,23.0,1275.0,10.0,good
605,female,22.0,2741.0,24.0,good
606,female,74.0,4287.0,24.0,good
607,female,50.0,2671.0,36.0,bad
608,female,33.0,1939.0,18.0,good
609,female,45.0,1231.0,15.0,good
610,female,22.0,741.0,12.0,bad
611,female,48.0,1240.0,10.0,bad
612,female,29.0,3357.0,21.0,good
613,female,22.0,3632.0,24.0,good
614,female,22.0,1808.0,18.0,bad
615,female,48.0,16886.0,42.0,good
616,female,27.0,9354.0,60.0,good
617,female,37.0,3511.0,6.0,good
618,female,21.0,3441.0,30.0,bad
619,female,49.0,641.0,12.0,good
620,female,27.0,3560.0,21.0,good
621,female,32.0,1463.0,18.0,bad
622,female,38.0,3739.0,49.0,bad
623,female,22.0,1858.0,12.0,good
624,female,65.0,2366.0,18.0,bad
625,female,35.0,1866.0,15.0,good
626,female,41.0,1980.0,6.0,good
627,female,29.0,1387.0,9.0,bad
628,female,36.0,3886.0,43.0,good
629,female,64.0,3521.0,9.0,good
630,female,28.0,3660.0,24.0,good
631,female,44.0,1459.0,18.0,bad
632,female,23.0,1414.0,15.0,good
633,female,19.0,1980.0,9.0,bad
634,female,25.0,1355.0,24.0,bad
635,female,47.0,1311.0,12.0,good
636,female,28.0,1376.0,24.0,good
637,female,21.0,17985.0,57.0,good
638,female,34.0,1493.0,12.0,good
639,female,26.0,4334.0,42.0,bad
640,female,27.0,750.0,18.0,bad
641,female,38.0,1250.0,15.0,good
642,female,40.0,4458.0,15.0,bad
643,female,33.0,1753.0,24.0,good
644,female,32.0,1783.0,18.0,good
645,female,27.0,8223.0,36.0,bad
646,female,32.0,4506.0,30.0,good
647,female,26.0,1386.0,12.0,bad
648,female,38.0,946.0,24.0,bad
649,female,40.0,685.0,12.0,bad
650,female,50.0,7430.0,48.0,good
651,female,37.0,1809.0,12.0,bad
652,female,45.0,2144.0,24.0,bad
653,female,42.0,8203.0,36.0,bad
654,female,35.0,2209.0,24.0,good
655,female,22.0,3947.0,14.0,good
656,female,41.0,894.0,12.0,bad
657,female,37.0,11287.0,46.0,good
658,female,28.0,4221.0,30.0,good
659,female,41.0,6319.0,18.0,good
660,female,23.0,1283.0,12.0,good
661,female,23.0,933.0,12.0,bad
662,female,50.0,2061.0,21.0,good
663,female,35.0,1035.0,6.0,good
664,female,50.0,1047.0,6.0,good
665,female,27.0,6430.0,24.0,good
666,female,34.0,3344.0,30.0,good
667,female,27.0,3609.0,48.0,good
668,female,43.0,4686.0,12.0,bad
669,female,47.0,2808.0,30.0,good
670,female,27.0,4074.0,24.0,good
671,female,31.0,5756.0,36.0,good
672,female,42.0,11327.0,58.0,good
673,female,24.0,1996.0,6.0,good
674,female,41.0,2406.0,21.0,bad
675,female,26.0,4530.0,30.0,good
676,female,33.0,5103.0,24.0,good
677,female,24.0,5683.0,72.0,bad
678,female,64.0,2148.0,24.0,good
679,female,26.0,1453.0,18.0,good
680,female,56.0,1538.0,6.0,good
681,female,37.0,2142.0,12.0,good
682,female,33.0,1413.0,15.0,good
683,female,47.0,4934.0,24.0,good
684,female,31.0,10612.0,35.0,good
685,female,34.0,6570.0,60.0,good
686,female,27.0,1314.0,10.0,good
687,female,30.0,2728.0,36.0,good
688,female,35.0,2595.0,9.0,good
689,female,31.0,3527.0,12.0,good
690,female,25.0,1007.0,15.0,good
691,female,25.0,2631.0,15.0,good
692,female,29.0,2769.0,24.0,good
693,female,44.0,4545.0,6.0,good
694,female,28.0,2174.0,24.0,good
695,female,50.0,1165.0,6.0,good
696,female,29.0,1096.0,12.0,good
697,female,38.0,926.0,12.0,good
698,female,24.0,1734.0,18.0,good
699,female,40.0,1786.0,15.0,good
700,female,29.0,1123.0,12.0,bad
701,female,46.0,6253.0,48.0,bad
702,female,47.0,1377.0,24.0,good
703,female,41.0,2335.0,30.0,good
704,female,32.0,2528.0,27.0,good
705,female,35.0,5324.0,15.0,good
706,female,24.0,6746.0,47.0,bad
707,female,25.0,2969.0,12.0,bad
708,female,25.0,1206.0,9.0,good
709,female,37.0,1991.0,9.0,good
710,female,32.0,606.0,18.0,good
711,female,35.0,1198.0,6.0,bad
712,female,46.0,2295.0,21.0,good
713,female,25.0,1138.0,9.0,good
714,female,27.0,16969.0,56.0,bad
715,female,63.0,7525.0,30.0,good
716,female,40.0,2884.0,30.0,good
717,female,32.0,1440.0,18.0,good
718,female,31.0,3011.0,24.0,good
719,female,31.0,6198.0,20.0,good
720,female,34.0,1285.0,9.0,bad
721,female,24.0,433.0,6.0,bad
722,female,24.0,1228.0,12.0,bad
723,female,66.0,790.0,9.0,good
724,female,21.0,2570.0,27.0,bad
725,female,41.0,250.0,6.0,good
726,female,47.0,1242.0,15.0,good
